scenario_id,E,N_s,N_w,p_s,p_w,r_s,r_w,q_s,q_w,k_s,k_w,c
7886,34.375,1.932155477031802,0,2,3.9000000000000004,1,0.44,0.02,0.02,4,2,0.05
7887,21.41393442622951,2.2868852459016393,0.053278688524590175,1,4,1,0.44,0.02,0.02,4,2,0.05
7888,34.375,1.9375,0,2,4,1,0.44,0.02,0.02,4,2,0.05
7889,21.425702811244978,2.2859437751004017,0.05220883534136548,1,4.1,1,0.44,0.02,0.02,4,2,0.05
7890,34.375,1.9426621160409554,0,2,4.1,1,0.44,0.02,0.02,4,2,0.05
7891,21.437007874015748,2.2850393700787404,0.051181102362204745,1,4.2,1,0.44,0.02,0.02,4,2,0.05
7892,34.375,1.9476510067114092,0,2,4.2,1,0.44,0.02,0.02,4,2,0.05
7893,21.447876447876446,2.284169884169884,0.0501930501930502,1,4.300000000000001,1,0.44,0.02,0.02,4,2,0.05
7894,34.375,1.9524752475247524,0,2,4.300000000000001,1,0.44,0.02,0.02,4,2,0.05
7895,21.458333333333336,2.283333333333333,0.049242424242424254,1,4.4,1,0.44,0.02,0.02,4,2,0.05
7896,34.375,1.9571428571428569,0,2,4.4,1,0.44,0.02,0.02,4,2,0.05
7897,21.468401486988846,2.2825278810408918,0.04832713754646841,1,4.5,1,0.44,0.02,0.02,4,2,0.05
7898,34.375,1.9616613418530349,0,2,4.5,1,0.44,0.02,0.02,4,2,0.05
7899,21.478102189781023,2.281751824817518,0.04744525547445257,1,4.6,1,0.44,0.02,0.02,4,2,0.05
7900,34.375,1.9660377358490564,0,2,4.6,1,0.44,0.02,0.02,4,2,0.05
7901,21.48745519713262,2.2810035842293903,0.04659498207885306,1,4.7,1,0.44,0.02,0.02,4,2,0.05
7902,34.375,1.9702786377708974,0,2,4.7,1,0.44,0.02,0.02,4,2,0.05
7903,21.496478873239436,2.2802816901408445,0.045774647887323945,1,4.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7904,34.375,1.9743902439024388,0,2,4.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7905,21.505190311418684,2.279584775086505,0.044982698961937725,1,4.9,1,0.44,0.02,0.02,4,2,0.05
7906,34.375,1.978378378378378,0,2,4.9,1,0.44,0.02,0.02,4,2,0.05
7907,21.51360544217687,2.2789115646258504,0.044217687074829946,1,5,1,0.44,0.02,0.02,4,2,0.05
7908,34.375,1.982248520710059,0,2,5,1,0.44,0.02,0.02,4,2,0.05
7909,21.521739130434785,2.278260869565217,0.04347826086956523,1,5.1000000000000005,1,0.44,0.02,0.02,4,2,0.05
7910,34.375,1.9860058309037898,0,2,5.1000000000000005,1,0.44,0.02,0.02,4,2,0.05
7911,21.529605263157894,2.2776315789473682,0.04276315789473686,1,5.2,1,0.44,0.02,0.02,4,2,0.05
7912,34.375,1.9896551724137927,0,2,5.2,1,0.44,0.02,0.02,4,2,0.05
7913,21.537216828478964,2.277022653721683,0.04207119741100326,1,5.3,1,0.44,0.02,0.02,4,2,0.05
7914,34.375,1.9932011331444757,0,2,5.3,1,0.44,0.02,0.02,4,2,0.05
7915,21.544585987261147,2.276433121019108,0.04140127388535032,1,5.4,1,0.44,0.02,0.02,4,2,0.05
7916,34.375,1.996648044692737,0,2,5.4,1,0.44,0.02,0.02,4,2,0.05
7917,21.551724137931036,2.2758620689655173,0.040752351097178695,1,5.5,1,0.44,0.02,0.02,4,2,0.05
7918,34.375,1.9999999999999998,0,2,5.5,1,0.44,0.02,0.02,4,2,0.05
7919,21.55864197530864,2.275308641975309,0.04012345679012347,1,5.6000000000000005,1,0.44,0.02,0.02,4,2,0.05
7920,34.375,2.003260869565217,0,2,5.6000000000000005,1,0.44,0.02,0.02,4,2,0.05
7921,21.565349544072948,2.2747720364741637,0.039513677811550164,1,5.7,1,0.44,0.02,0.02,4,2,0.05
7922,34.375,2.006434316353887,0,2,5.7,1,0.44,0.02,0.02,4,2,0.05
7923,21.57185628742515,2.274251497005988,0.03892215568862276,1,5.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7924,34.375,2.009523809523809,0,2,5.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7925,21.57817109144543,2.2737463126843656,0.03834808259587022,1,5.9,1,0.44,0.02,0.02,4,2,0.05
7926,34.375,2.0125326370757177,0,2,5.9,1,0.44,0.02,0.02,4,2,0.05
7927,21.584302325581394,2.273255813953488,0.037790697674418616,1,6,1,0.44,0.02,0.02,4,2,0.05
7928,34.375,2.0154639175257727,0,2,6,1,0.44,0.02,0.02,4,2,0.05
7929,21.59025787965616,2.272779369627507,0.037249283667621785,1,6.1000000000000005,1,0.44,0.02,0.02,4,2,0.05
7930,34.375,2.0183206106870224,0,2,6.1000000000000005,1,0.44,0.02,0.02,4,2,0.05
7931,21.596045197740118,2.272316384180791,0.036723163841807925,1,6.2,1,0.44,0.02,0.02,4,2,0.05
7932,34.375,2.021105527638191,0,2,6.2,1,0.44,0.02,0.02,4,2,0.05
7933,21.6016713091922,2.271866295264624,0.03621169916434541,1,6.300000000000001,1,0.44,0.02,0.02,4,2,0.05
7934,34.375,2.023821339950372,0,2,6.300000000000001,1,0.44,0.02,0.02,4,2,0.05
7935,21.607142857142858,2.2714285714285714,0.035714285714285726,1,6.4,1,0.44,0.02,0.02,4,2,0.05
7936,34.375,2.0264705882352936,0,2,6.4,1,0.44,0.02,0.02,4,2,0.05
7937,21.61246612466125,2.2710027100271,0.035230352303523046,1,6.5,1,0.44,0.02,0.02,4,2,0.05
7938,34.375,2.029055690072639,0,2,6.5,1,0.44,0.02,0.02,4,2,0.05
7939,21.617647058823533,2.2705882352941176,0.03475935828877006,1,6.6000000000000005,1,0.44,0.02,0.02,4,2,0.05
7940,34.375,2.0315789473684207,0,2,6.6000000000000005,1,0.44,0.02,0.02,4,2,0.05
7941,21.62269129287599,2.270184696569921,0.034300791556728244,1,6.7,1,0.44,0.02,0.02,4,2,0.05
7942,34.375,2.034042553191489,0,2,6.7,1,0.44,0.02,0.02,4,2,0.05
7943,21.627604166666668,2.2697916666666664,0.03385416666666667,1,6.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7944,34.375,2.036448598130841,0,2,6.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7945,21.632390745501286,2.269408740359897,0.0334190231362468,1,6.9,1,0.44,0.02,0.02,4,2,0.05
7946,34.375,2.038799076212471,0,2,6.9,1,0.44,0.02,0.02,4,2,0.05
7947,21.637055837563455,2.269035532994924,0.032994923857868036,1,7,1,0.44,0.02,0.02,4,2,0.05
7948,34.375,2.041095890410959,0,2,7,1,0.44,0.02,0.02,4,2,0.05
7949,21.641604010025066,2.2686716791979946,0.03258145363408522,1,7.1000000000000005,1,0.44,0.02,0.02,4,2,0.05
7950,34.375,2.04334085778781,0,2,7.1000000000000005,1,0.44,0.02,0.02,4,2,0.05
7951,21.6460396039604,2.2683168316831686,0.032178217821782186,1,7.2,1,0.44,0.02,0.02,4,2,0.05
7952,34.375,2.0455357142857142,0,2,7.2,1,0.44,0.02,0.02,4,2,0.05
7953,21.650366748166263,2.2679706601466996,0.03178484107579463,1,7.300000000000001,1,0.44,0.02,0.02,4,2,0.05
7954,34.375,2.047682119205298,0,2,7.300000000000001,1,0.44,0.02,0.02,4,2,0.05
7955,21.65458937198068,2.267632850241546,0.03140096618357489,1,7.4,1,0.44,0.02,0.02,4,2,0.05
7956,34.375,2.049781659388646,0,2,7.4,1,0.44,0.02,0.02,4,2,0.05
7957,21.65871121718377,2.267303102625298,0.031026252983293565,1,7.5,1,0.44,0.02,0.02,4,2,0.05
7958,34.375,2.051835853131749,0,2,7.5,1,0.44,0.02,0.02,4,2,0.05
7959,21.66273584905661,2.266981132075472,0.030660377358490577,1,7.6000000000000005,1,0.44,0.02,0.02,4,2,0.05
7960,34.375,2.0538461538461537,0,2,7.6000000000000005,1,0.44,0.02,0.02,4,2,0.05
7961,21.666666666666664,2.266666666666666,0.03030303030303031,1,7.7,1,0.44,0.02,0.02,4,2,0.05
7962,34.375,2.0558139534883715,0,2,7.7,1,0.44,0.02,0.02,4,2,0.05
7963,21.6705069124424,2.2663594470046085,0.029953917050691253,1,7.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7964,34.375,2.0577405857740585,0,2,7.800000000000001,1,0.44,0.02,0.02,4,2,0.05
7965,21.67425968109339,2.2660592255125285,0.029612756264236907,1,7.9,1,0.44,0.02,0.02,4,2,0.05
7966,34.375,2.0596273291925464,0,2,7.9,1,0.44,0.02,0.02,4,2,0.05
7967,21.67792792792793,2.2657657657657655,0.02927927927927929,1,8,1,0.44,0.02,0.02,4,2,0.05
7968,34.375,2.0614754098360653,0,2,8,1,0.44,0.02,0.02,4,2,0.05
7969,21.6815144766147,2.265478841870824,0.028953229398663703,1,8.100000000000001,1,0.44,0.02,0.02,4,2,0.05
7970,34.375,2.0632860040567955,0,2,8.100000000000001,1,0.44,0.02,0.02,4,2,0.05
7971,21.685022026431717,2.2651982378854623,0.028634361233480187,1,8.2,1,0.44,0.02,0.02,4,2,0.05
7972,34.375,2.0650602409638554,0,2,8.2,1,0.44,0.02,0.02,4,2,0.05
7973,21.688453159041394,2.2649237472766885,0.028322440087145975,1,8.3,1,0.44,0.02,0.02,4,2,0.05
7974,34.375,2.0667992047713715,0,2,8.3,1,0.44,0.02,0.02,4,2,0.05
7975,21.691810344827584,2.2646551724137933,0.028017241379310352,1,8.4,1,0.44,0.02,0.02,4,2,0.05
7976,34.375,2.0685039370078746,0,2,8.4,1,0.44,0.02,0.02,4,2,0.05
7977,21.69509594882729,2.2643923240938166,0.027718550106609816,1,8.5,1,0.44,0.02,0.02,4,2,0.05
7978,34.375,2.0701754385964914,0,2,8.5,1,0.44,0.02,0.02,4,2,0.05
7979,21.69831223628692,2.264135021097047,0.027426160337552748,1,8.600000000000001,1,0.44,0.02,0.02,4,2,0.05
7980,34.375,2.0718146718146717,0,2,8.600000000000001,1,0.44,0.02,0.02,4,2,0.05
7981,21.701461377870565,2.2638830897703546,0.027139874739039675,1,8.7,1,0.44,0.02,0.02,4,2,0.05
7982,34.375,2.073422562141491,0,2,8.7,1,0.44,0.02,0.02,4,2,0.05
7983,21.704545454545453,2.2636363636363637,0.02685950413223141,1,8.8,1,0.44,0.02,0.02,4,2,0.05
7984,34.375,2.075,0,2,8.8,1,0.44,0.02,0.02,4,2,0.05
7985,21.707566462167687,2.263394683026585,0.026584867075664625,1,8.9,1,0.44,0.02,0.02,4,2,0.05
7986,34.375,2.076547842401501,0,2,8.9,1,0.44,0.02,0.02,4,2,0.05
7987,21.71052631578947,2.263157894736842,0.026315789473684216,1,9,1,0.44,0.02,0.02,4,2,0.05
7988,34.375,2.078066914498141,0,2,9,1,0.44,0.02,0.02,4,2,0.05
7989,21.713426853707418,2.262925851703407,0.026052104208416842,1,9.1,1,0.44,0.02,0.02,4,2,0.05
7990,34.375,2.0795580110497243,0,2,9.1,1,0.44,0.02,0.02,4,2,0.05
7991,21.716269841269835,2.2626984126984127,0.025793650793650796,1,9.200000000000001,1,0.44,0.02,0.02,4,2,0.05
7992,34.375,2.081021897810219,0,2,9.200000000000001,1,0.44,0.02,0.02,4,2,0.05
7993,21.719056974459722,2.262475442043222,0.025540275049115917,1,9.3,1,0.44,0.02,0.02,4,2,0.05
7994,34.375,2.0824593128390596,0,2,9.3,1,0.44,0.02,0.02,4,2,0.05
7995,21.721789883268485,2.2622568093385214,0.025291828793774326,1,9.4,1,0.44,0.02,0.02,4,2,0.05
7996,34.375,2.0838709677419356,0,2,9.4,1,0.44,0.02,0.02,4,2,0.05
7997,21.724470134874757,2.2620423892100194,0.025048169556840083,1,9.5,1,0.44,0.02,0.02,4,2,0.05
7998,34.375,2.0852575488454708,0,2,9.5,1,0.44,0.02,0.02,4,2,0.05
7999,21.72709923664122,2.2618320610687026,0.024809160305343518,1,9.6,1,0.44,0.02,0.02,4,2,0.05
8000,34.375,2.0866197183098594,0,2,9.6,1,0.44,0.02,0.02,4,2,0.05
8001,21.7296786389414,2.2616257088846883,0.024574669187145563,1,9.700000000000001,1,0.44,0.02,0.02,4,2,0.05
8002,34.375,2.0879581151832465,0,2,9.700000000000001,1,0.44,0.02,0.02,4,2,0.05
8003,21.732209737827713,2.2614232209737826,0.024344569288389517,1,9.8,1,0.44,0.02,0.02,4,2,0.05
8004,34.375,2.089273356401384,0,2,9.8,1,0.44,0.02,0.02,4,2,0.05
8005,21.734693877551024,2.261224489795919,0.024118738404452698,1,9.9,1,0.44,0.02,0.02,4,2,0.05
8006,34.375,2.0905660377358495,0,2,9.9,1,0.44,0.02,0.02,4,2,0.05
8007,21.73713235294118,2.261029411764706,0.02389705882352942,1,10,1,0.44,0.02,0.02,4,2,0.05
8008,34.375,2.091836734693878,0,2,10,1,0.44,0.02,0.02,4,2,0.05
8009,20.72368421052632,2.3421052631578947,0.1578947368421054,1,1,1,0.45,0.02,0.02,4,2,0.05
8010,34.375,1.589285714285714,0,2,1,1,0.45,0.02,0.02,4,2,0.05
8011,20.812499999999996,2.3349999999999995,0.1500000000000001,1,1.1,1,0.45,0.02,0.02,4,2,0.05
8012,34.375,1.610344827586207,0,2,1.1,1,0.45,0.02,0.02,4,2,0.05
8013,20.892857142857142,2.3285714285714283,0.14285714285714296,1,1.2,1,0.45,0.02,0.02,4,2,0.05
8014,34.375,1.6299999999999997,0,2,1.2,1,0.45,0.02,0.02,4,2,0.05
8015,20.96590909090909,2.3227272727272728,0.13636363636363646,1,1.3,1,0.45,0.02,0.02,4,2,0.05
8016,34.375,1.6483870967741934,0,2,1.3,1,0.45,0.02,0.02,4,2,0.05
8017,21.032608695652172,2.317391304347826,0.13043478260869576,1,1.4,1,0.45,0.02,0.02,4,2,0.05
8018,34.375,1.665625,0,2,1.4,1,0.45,0.02,0.02,4,2,0.05
8019,21.093749999999996,2.3124999999999996,0.12500000000000008,1,1.5,1,0.45,0.02,0.02,4,2,0.05
8020,34.375,1.6818181818181817,0,2,1.5,1,0.45,0.02,0.02,4,2,0.05
8021,21.150000000000002,2.3080000000000003,0.12000000000000009,1,1.6,1,0.45,0.02,0.02,4,2,0.05
8022,34.375,1.6970588235294117,0,2,1.6,1,0.45,0.02,0.02,4,2,0.05
8023,21.201923076923073,2.3038461538461537,0.11538461538461546,1,1.7000000000000002,1,0.45,0.02,0.02,4,2,0.05
8024,34.375,1.7114285714285713,0,2,1.7000000000000002,1,0.45,0.02,0.02,4,2,0.05
8025,21.25,2.3000000000000003,0.1111111111111112,1,1.8,1,0.45,0.02,0.02,4,2,0.05
8026,34.375,1.7249999999999999,0,2,1.8,1,0.45,0.02,0.02,4,2,0.05
8027,21.294642857142854,2.2964285714285713,0.10714285714285722,1,1.9,1,0.45,0.02,0.02,4,2,0.05
8028,34.375,1.7378378378378379,0,2,1.9,1,0.45,0.02,0.02,4,2,0.05
8029,21.336206896551726,2.293103448275862,0.10344827586206905,1,2,1,0.45,0.02,0.02,4,2,0.05
8030,34.375,1.75,0,2,2,1,0.45,0.02,0.02,4,2,0.05
8031,21.375,2.2899999999999996,0.10000000000000007,1,2.1,1,0.45,0.02,0.02,4,2,0.05
8032,34.375,1.7615384615384613,0,2,2.1,1,0.45,0.02,0.02,4,2,0.05
8033,21.41129032258064,2.287096774193548,0.09677419354838716,1,2.2,1,0.45,0.02,0.02,4,2,0.05
8034,34.375,1.7724999999999997,0,2,2.2,1,0.45,0.02,0.02,4,2,0.05
8035,21.4453125,2.2843750000000003,0.09375000000000008,1,2.3,1,0.45,0.02,0.02,4,2,0.05
8036,34.375,1.7829268292682927,0,2,2.3,1,0.45,0.02,0.02,4,2,0.05
8037,21.477272727272723,2.2818181818181817,0.09090909090909097,1,2.4000000000000004,1,0.45,0.02,0.02,4,2,0.05
8038,34.375,1.7928571428571427,0,2,2.4000000000000004,1,0.45,0.02,0.02,4,2,0.05
8039,21.50735294117647,2.2794117647058822,0.08823529411764712,1,2.5,1,0.45,0.02,0.02,4,2,0.05
8040,34.375,1.802325581395349,0,2,2.5,1,0.45,0.02,0.02,4,2,0.05
8041,21.535714285714285,2.277142857142857,0.08571428571428577,1,2.6,1,0.45,0.02,0.02,4,2,0.05
8042,34.375,1.8113636363636363,0,2,2.6,1,0.45,0.02,0.02,4,2,0.05
8043,21.5625,2.275,0.08333333333333338,1,2.7,1,0.45,0.02,0.02,4,2,0.05
8044,34.375,1.8199999999999998,0,2,2.7,1,0.45,0.02,0.02,4,2,0.05
8045,21.58783783783784,2.272972972972973,0.08108108108108115,1,2.8,1,0.45,0.02,0.02,4,2,0.05
8046,34.375,1.8282608695652172,0,2,2.8,1,0.45,0.02,0.02,4,2,0.05
8047,21.611842105263158,2.2710526315789474,0.07894736842105268,1,2.9000000000000004,1,0.45,0.02,0.02,4,2,0.05
8048,34.375,1.8361702127659576,0,2,2.9000000000000004,1,0.45,0.02,0.02,4,2,0.05
8049,21.634615384615383,2.2692307692307687,0.07692307692307698,1,3,1,0.45,0.02,0.02,4,2,0.05
8050,34.375,1.8437499999999996,0,2,3,1,0.45,0.02,0.02,4,2,0.05
8051,21.656250000000004,2.2675,0.07500000000000005,1,3.1,1,0.45,0.02,0.02,4,2,0.05
8052,34.375,1.8510204081632655,0,2,3.1,1,0.45,0.02,0.02,4,2,0.05
8053,21.67682926829268,2.265853658536585,0.07317073170731712,1,3.2,1,0.45,0.02,0.02,4,2,0.05
8054,34.375,1.858,0,2,3.2,1,0.45,0.02,0.02,4,2,0.05
8055,21.69642857142857,2.264285714285714,0.07142857142857148,1,3.3000000000000003,1,0.45,0.02,0.02,4,2,0.05
8056,34.375,1.864705882352941,0,2,3.3000000000000003,1,0.45,0.02,0.02,4,2,0.05
8057,21.715116279069765,2.262790697674418,0.06976744186046516,1,3.4000000000000004,1,0.45,0.02,0.02,4,2,0.05
8058,34.375,1.871153846153846,0,2,3.4000000000000004,1,0.45,0.02,0.02,4,2,0.05
8059,21.732954545454547,2.2613636363636362,0.06818181818181823,1,3.5,1,0.45,0.02,0.02,4,2,0.05
8060,34.375,1.8773584905660379,0,2,3.5,1,0.45,0.02,0.02,4,2,0.05
8061,21.75,2.2600000000000002,0.06666666666666672,1,3.6,1,0.45,0.02,0.02,4,2,0.05
8062,34.375,1.8833333333333335,0,2,3.6,1,0.45,0.02,0.02,4,2,0.05
8063,21.766304347826086,2.2586956521739125,0.06521739130434787,1,3.7,1,0.45,0.02,0.02,4,2,0.05
8064,34.375,1.889090909090909,0,2,3.7,1,0.45,0.02,0.02,4,2,0.05
8065,21.781914893617024,2.2574468085106383,0.0638297872340426,1,3.8000000000000003,1,0.45,0.02,0.02,4,2,0.05
8066,34.375,1.894642857142857,0,2,3.8000000000000003,1,0.45,0.02,0.02,4,2,0.05
8067,21.796875,2.25625,0.06250000000000004,1,3.9000000000000004,1,0.45,0.02,0.02,4,2,0.05
8068,34.375,1.9000000000000001,0,2,3.9000000000000004,1,0.45,0.02,0.02,4,2,0.05
8069,21.811224489795922,2.2551020408163263,0.06122448979591842,1,4,1,0.45,0.02,0.02,4,2,0.05
8070,34.375,1.9051724137931032,0,2,4,1,0.45,0.02,0.02,4,2,0.05
8071,21.824999999999996,2.2539999999999996,0.060000000000000046,1,4.1,1,0.45,0.02,0.02,4,2,0.05
8072,34.375,1.9101694915254233,0,2,4.1,1,0.45,0.02,0.02,4,2,0.05
8073,21.83823529411765,2.2529411764705882,0.05882352941176475,1,4.2,1,0.45,0.02,0.02,4,2,0.05
8074,34.375,1.915,0,2,4.2,1,0.45,0.02,0.02,4,2,0.05
8075,21.85096153846154,2.251923076923077,0.05769230769230773,1,4.300000000000001,1,0.45,0.02,0.02,4,2,0.05
8076,34.375,1.919672131147541,0,2,4.300000000000001,1,0.45,0.02,0.02,4,2,0.05
8077,21.863207547169807,2.2509433962264147,0.056603773584905696,1,4.4,1,0.45,0.02,0.02,4,2,0.05
8078,34.375,1.9241935483870964,0,2,4.4,1,0.45,0.02,0.02,4,2,0.05
8079,21.875,2.25,0.0555555555555556,1,4.5,1,0.45,0.02,0.02,4,2,0.05
8080,34.375,1.9285714285714284,0,2,4.5,1,0.45,0.02,0.02,4,2,0.05
8081,21.88636363636364,2.249090909090909,0.0545454545454546,1,4.6,1,0.45,0.02,0.02,4,2,0.05
8082,34.375,1.9328124999999998,0,2,4.6,1,0.45,0.02,0.02,4,2,0.05
8083,21.897321428571427,2.2482142857142855,0.05357142857142861,1,4.7,1,0.45,0.02,0.02,4,2,0.05
8084,34.375,1.9369230769230765,0,2,4.7,1,0.45,0.02,0.02,4,2,0.05
8085,21.907894736842106,2.2473684210526312,0.05263157894736845,1,4.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8086,34.375,1.9409090909090907,0,2,4.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8087,21.918103448275858,2.2465517241379303,0.05172413793103452,1,4.9,1,0.45,0.02,0.02,4,2,0.05
8088,34.375,1.9447761194029844,0,2,4.9,1,0.45,0.02,0.02,4,2,0.05
8089,21.927966101694917,2.2457627118644066,0.05084745762711868,1,5,1,0.45,0.02,0.02,4,2,0.05
8090,34.375,1.9485294117647058,0,2,5,1,0.45,0.02,0.02,4,2,0.05
8091,21.9375,2.2449999999999997,0.05000000000000004,1,5.1000000000000005,1,0.45,0.02,0.02,4,2,0.05
8092,34.375,1.9521739130434779,0,2,5.1000000000000005,1,0.45,0.02,0.02,4,2,0.05
8093,21.94672131147541,2.244262295081967,0.04918032786885249,1,5.2,1,0.45,0.02,0.02,4,2,0.05
8094,34.375,1.9557142857142855,0,2,5.2,1,0.45,0.02,0.02,4,2,0.05
8095,21.95564516129032,2.243548387096774,0.04838709677419359,1,5.3,1,0.45,0.02,0.02,4,2,0.05
8096,34.375,1.9591549295774646,0,2,5.3,1,0.45,0.02,0.02,4,2,0.05
8097,21.96428571428571,2.2428571428571424,0.04761904761904765,1,5.4,1,0.45,0.02,0.02,4,2,0.05
8098,34.375,1.9624999999999995,0,2,5.4,1,0.45,0.02,0.02,4,2,0.05
8099,21.97265625,2.2421874999999996,0.046875000000000035,1,5.5,1,0.45,0.02,0.02,4,2,0.05
8100,34.375,1.9657534246575339,0,2,5.5,1,0.45,0.02,0.02,4,2,0.05
8101,21.980769230769226,2.241538461538461,0.046153846153846184,1,5.6000000000000005,1,0.45,0.02,0.02,4,2,0.05
8102,34.375,1.9689189189189187,0,2,5.6000000000000005,1,0.45,0.02,0.02,4,2,0.05
8103,21.988636363636363,2.2409090909090903,0.045454545454545484,1,5.7,1,0.45,0.02,0.02,4,2,0.05
8104,34.375,1.9719999999999995,0,2,5.7,1,0.45,0.02,0.02,4,2,0.05
8105,21.996268656716413,2.240298507462686,0.0447761194029851,1,5.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8106,34.375,1.9749999999999999,0,2,5.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8107,22.003676470588236,2.239705882352941,0.04411764705882356,1,5.9,1,0.45,0.02,0.02,4,2,0.05
8108,34.375,1.9779220779220779,0,2,5.9,1,0.45,0.02,0.02,4,2,0.05
8109,22.01086956521739,2.239130434782608,0.04347826086956525,1,6,1,0.45,0.02,0.02,4,2,0.05
8110,34.375,1.9807692307692302,0,2,6,1,0.45,0.02,0.02,4,2,0.05
8111,22.017857142857142,2.2385714285714284,0.042857142857142885,1,6.1000000000000005,1,0.45,0.02,0.02,4,2,0.05
8112,34.375,1.983544303797468,0,2,6.1000000000000005,1,0.45,0.02,0.02,4,2,0.05
8113,22.024647887323948,2.2380281690140844,0.0422535211267606,1,6.2,1,0.45,0.02,0.02,4,2,0.05
8114,34.375,1.9862499999999998,0,2,6.2,1,0.45,0.02,0.02,4,2,0.05
8115,22.031249999999996,2.2375,0.04166666666666669,1,6.300000000000001,1,0.45,0.02,0.02,4,2,0.05
8116,34.375,1.9888888888888887,0,2,6.300000000000001,1,0.45,0.02,0.02,4,2,0.05
8117,22.03767123287671,2.2369863013698628,0.041095890410958937,1,6.4,1,0.45,0.02,0.02,4,2,0.05
8118,34.375,1.9914634146341461,0,2,6.4,1,0.45,0.02,0.02,4,2,0.05
8119,22.043918918918923,2.2364864864864864,0.04054054054054057,1,6.5,1,0.45,0.02,0.02,4,2,0.05
8120,34.375,1.9939759036144575,0,2,6.5,1,0.45,0.02,0.02,4,2,0.05
8121,22.05,2.2359999999999993,0.04000000000000003,1,6.6000000000000005,1,0.45,0.02,0.02,4,2,0.05
8122,34.375,1.996428571428571,0,2,6.6000000000000005,1,0.45,0.02,0.02,4,2,0.05
8123,22.055921052631582,2.2355263157894734,0.03947368421052635,1,6.7,1,0.45,0.02,0.02,4,2,0.05
8124,34.375,1.9988235294117644,0,2,6.7,1,0.45,0.02,0.02,4,2,0.05
8125,22.06168831168831,2.2350649350649343,0.03896103896103898,1,6.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8126,34.375,2.001162790697674,0,2,6.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8127,22.067307692307693,2.2346153846153842,0.03846153846153849,1,6.9,1,0.45,0.02,0.02,4,2,0.05
8128,34.375,2.003448275862069,0,2,6.9,1,0.45,0.02,0.02,4,2,0.05
8129,22.07278481012659,2.2341772151898733,0.037974683544303826,1,7,1,0.45,0.02,0.02,4,2,0.05
8130,34.375,2.0056818181818183,0,2,7,1,0.45,0.02,0.02,4,2,0.05
8131,22.078125,2.2337499999999997,0.037500000000000026,1,7.1000000000000005,1,0.45,0.02,0.02,4,2,0.05
8132,34.375,2.0078651685393254,0,2,7.1000000000000005,1,0.45,0.02,0.02,4,2,0.05
8133,22.083333333333336,2.2333333333333334,0.03703703703703706,1,7.2,1,0.45,0.02,0.02,4,2,0.05
8134,34.375,2.01,0,2,7.2,1,0.45,0.02,0.02,4,2,0.05
8135,22.088414634146343,2.2329268292682922,0.03658536585365856,1,7.300000000000001,1,0.45,0.02,0.02,4,2,0.05
8136,34.375,2.0120879120879116,0,2,7.300000000000001,1,0.45,0.02,0.02,4,2,0.05
8137,22.093373493975903,2.2325301204819277,0.03614457831325304,1,7.4,1,0.45,0.02,0.02,4,2,0.05
8138,34.375,2.0141304347826083,0,2,7.4,1,0.45,0.02,0.02,4,2,0.05
8139,22.098214285714285,2.2321428571428568,0.03571428571428574,1,7.5,1,0.45,0.02,0.02,4,2,0.05
8140,34.375,2.016129032258064,0,2,7.5,1,0.45,0.02,0.02,4,2,0.05
8141,22.102941176470594,2.2317647058823527,0.03529411764705885,1,7.6000000000000005,1,0.45,0.02,0.02,4,2,0.05
8142,34.375,2.0180851063829786,0,2,7.6000000000000005,1,0.45,0.02,0.02,4,2,0.05
8143,22.10755813953488,2.231395348837209,0.034883720930232585,1,7.7,1,0.45,0.02,0.02,4,2,0.05
8144,34.375,2.0199999999999996,0,2,7.7,1,0.45,0.02,0.02,4,2,0.05
8145,22.112068965517246,2.231034482758621,0.034482758620689676,1,7.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8146,34.375,2.021875,0,2,7.800000000000001,1,0.45,0.02,0.02,4,2,0.05
8147,22.11647727272727,2.2306818181818175,0.034090909090909116,1,7.9,1,0.45,0.02,0.02,4,2,0.05
8148,34.375,2.023711340206185,0,2,7.9,1,0.45,0.02,0.02,4,2,0.05
8149,22.120786516853933,2.230337078651685,0.03370786516853935,1,8,1,0.45,0.02,0.02,4,2,0.05
8150,34.375,2.0255102040816326,0,2,8,1,0.45,0.02,0.02,4,2,0.05
8151,22.125000000000004,2.2299999999999995,0.033333333333333354,1,8.100000000000001,1,0.45,0.02,0.02,4,2,0.05
8152,34.375,2.027272727272727,0,2,8.100000000000001,1,0.45,0.02,0.02,4,2,0.05
8153,22.12912087912088,2.2296703296703293,0.032967032967032996,1,8.2,1,0.45,0.02,0.02,4,2,0.05
