scenario_id,E,N_s,N_w,p_s,p_w,r_s,r_w,q_s,q_w,k_s,k_w,c
11345,45.535714285714285,0.35714285714285715,0,7,0,1,0.63,0.02,0.02,4,2,0.05
11346,45.598591549295776,0.352112676056338,0,7.1000000000000005,0,1,0.63,0.02,0.02,4,2,0.05
11347,45.65972222222222,0.3472222222222222,0,7.2,0,1,0.63,0.02,0.02,4,2,0.05
11348,45.71917808219178,0.3424657534246575,0,7.300000000000001,0,1,0.63,0.02,0.02,4,2,0.05
11349,45.77702702702703,0.33783783783783783,0,7.4,0,1,0.63,0.02,0.02,4,2,0.05
11350,45.83333333333333,0.33333333333333337,0,7.5,0,1,0.63,0.02,0.02,4,2,0.05
11351,45.88815789473684,0.3289473684210526,0,7.6000000000000005,0,1,0.63,0.02,0.02,4,2,0.05
11352,45.94155844155844,0.3246753246753247,0,7.7,0,1,0.63,0.02,0.02,4,2,0.05
11353,45.993589743589745,0.32051282051282054,0,7.800000000000001,0,1,0.63,0.02,0.02,4,2,0.05
11354,46.04430379746836,0.3164556962025316,0,7.9,0,1,0.63,0.02,0.02,4,2,0.05
11355,46.09375,0.3125,0,8,0,1,0.63,0.02,0.02,4,2,0.05
11356,46.141975308641975,0.3086419753086419,0,8.100000000000001,0,1,0.63,0.02,0.02,4,2,0.05
11357,46.1890243902439,0.30487804878048785,0,8.2,0,1,0.63,0.02,0.02,4,2,0.05
11358,46.234939759036145,0.3012048192771084,0,8.3,0,1,0.63,0.02,0.02,4,2,0.05
11359,46.279761904761905,0.2976190476190476,0,8.4,0,1,0.63,0.02,0.02,4,2,0.05
11360,46.32352941176471,0.2941176470588235,0,8.5,0,1,0.63,0.02,0.02,4,2,0.05
11361,46.366279069767444,0.29069767441860456,0,8.600000000000001,0,1,0.63,0.02,0.02,4,2,0.05
11362,46.40804597701149,0.28735632183908044,0,8.7,0,1,0.63,0.02,0.02,4,2,0.05
11363,46.44886363636363,0.284090909090909,0,8.8,0,1,0.63,0.02,0.02,4,2,0.05
11364,46.48876404494382,0.2808988764044944,0,8.9,0,1,0.63,0.02,0.02,4,2,0.05
11365,46.52777777777778,0.2777777777777778,0,9,0,1,0.63,0.02,0.02,4,2,0.05
11366,46.565934065934066,0.27472527472527475,0,9.1,0,1,0.63,0.02,0.02,4,2,0.05
11367,46.60326086956522,0.2717391304347826,0,9.200000000000001,0,1,0.63,0.02,0.02,4,2,0.05
11368,46.63978494623656,0.26881720430107525,0,9.3,0,1,0.63,0.02,0.02,4,2,0.05
11369,46.67553191489362,0.26595744680851063,0,9.4,0,1,0.63,0.02,0.02,4,2,0.05
11370,46.71052631578947,0.26315789473684215,0,9.5,0,1,0.63,0.02,0.02,4,2,0.05
11371,46.74479166666667,0.26041666666666663,0,9.6,0,1,0.63,0.02,0.02,4,2,0.05
11372,46.77835051546392,0.25773195876288657,0,9.700000000000001,0,1,0.63,0.02,0.02,4,2,0.05
11373,46.81122448979592,0.2551020408163265,0,9.8,0,1,0.63,0.02,0.02,4,2,0.05
11374,46.84343434343434,0.25252525252525254,0,9.9,0,1,0.63,0.02,0.02,4,2,0.05
11375,46.875,0.25,0,10,0,1,0.63,0.02,0.02,4,2,0.05
11376,24.391592920353986,2.0486725663716814,0.4513274336283185,1,1,1,0.63,0.02,0.02,4,2,0.05
11377,25.743922883487006,1.9404861693210391,0.3654652137468565,1.1,1,1,0.63,0.02,0.02,4,2,0.05
11378,26.96058917197452,1.843152866242038,0.2882165605095541,1.2,1,1,0.63,0.02,0.02,4,2,0.05
11379,28.061031084154664,1.755117513267627,0.21834723275208487,1.3,1,1,0.63,0.02,0.02,4,2,0.05
11380,29.061143270622278,1.6751085383502171,0.15484804630969612,1.4,1,1,0.63,0.02,0.02,4,2,0.05
11381,29.974048442906565,1.602076124567474,0.09688581314878893,1.5,1,1,0.63,0.02,0.02,4,2,0.05
11382,30.810676392572944,1.5351458885941645,0.04376657824933685,1.6,1,1,0.63,0.02,0.02,4,2,0.05
11383,31.61764705882353,1.4735837046467217,0,1.7000000000000002,1,1,0.63,0.02,0.02,4,2,0.05
11384,32.63888888888889,1.416768665850673,0,1.8,1,1,0.63,0.02,0.02,4,2,0.05
11385,33.55263157894737,1.3641720683559222,0,1.9,1,1,0.63,0.02,0.02,4,2,0.05
11386,34.375,1.3153409090909092,0,2,1,1,0.63,0.02,0.02,4,2,0.05
11387,35.11904761904761,1.269884805266045,0,2.1,1,1,0.63,0.02,0.02,4,2,0.05
11388,35.79545454545455,1.2274655355249204,0,2.2,1,1,0.63,0.02,0.02,4,2,0.05
11389,36.41304347826087,1.1877886095433556,0,2.3,1,1,0.63,0.02,0.02,4,2,0.05
11390,36.97916666666667,1.1505964214711728,0,2.4000000000000004,1,1,0.63,0.02,0.02,4,2,0.05
11391,37.5,1.1156626506024097,0,2.5,1,1,0.63,0.02,0.02,4,2,0.05
11392,37.980769230769226,1.0827876520112254,0,2.6,1,1,0.63,0.02,0.02,4,2,0.05
11393,38.42592592592593,1.051794638800545,0,2.7,1,1,0.63,0.02,0.02,4,2,0.05
11394,38.83928571428571,1.0225265017667846,0,2.8,1,1,0.63,0.02,0.02,4,2,0.05
11395,39.224137931034484,0.9948431456811344,0,2.9000000000000004,1,1,0.63,0.02,0.02,4,2,0.05
11396,39.58333333333333,0.9686192468619247,0,3,1,1,0.63,0.02,0.02,4,2,0.05
11397,39.91935483870967,0.9437423562984102,0,3.1,1,1,0.63,0.02,0.02,4,2,0.05
11398,40.234375,0.9201112877583465,0,3.2,1,1,0.63,0.02,0.02,4,2,0.05
11399,40.53030303030303,0.8976347421481193,0,3.3000000000000003,1,1,0.63,0.02,0.02,4,2,0.05
11400,40.80882352941176,0.8762301286903859,0,3.4000000000000004,1,1,0.63,0.02,0.02,4,2,0.05
11401,41.07142857142857,0.855822550831793,0,3.5,1,1,0.63,0.02,0.02,4,2,0.05
11402,41.31944444444444,0.8363439306358382,0,3.6,1,1,0.63,0.02,0.02,4,2,0.05
11403,41.554054054054056,0.817732250088308,0,3.7,1,1,0.63,0.02,0.02,4,2,0.05
11404,41.776315789473685,0.7999308914996544,0,3.8000000000000003,1,1,0.63,0.02,0.02,4,2,0.05
11405,41.98717948717949,0.7828880622252282,0,3.9000000000000004,1,1,0.63,0.02,0.02,4,2,0.05
11406,42.1875,0.7665562913907285,0,4,1,1,0.63,0.02,0.02,4,2,0.05
11407,42.3780487804878,0.7508919883230619,0,4.1,1,1,0.63,0.02,0.02,4,2,0.05
11408,42.55952380952381,0.7358550540368721,0,4.2,1,1,0.63,0.02,0.02,4,2,0.05
11409,42.73255813953488,0.7214085384855093,0,4.300000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11410,42.89772727272727,0.7075183374083128,0,4.4,1,1,0.63,0.02,0.02,4,2,0.05
11411,43.05555555555556,0.6941529235382309,0,4.5,1,1,0.63,0.02,0.02,4,2,0.05
11412,43.20652173913043,0.6812831077104179,0,4.6,1,1,0.63,0.02,0.02,4,2,0.05
11413,43.351063829787236,0.6688818260618318,0,4.7,1,1,0.63,0.02,0.02,4,2,0.05
11414,43.489583333333336,0.6569239500567535,0,4.800000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11415,43.62244897959184,0.6453861165319207,0,4.9,1,1,0.63,0.02,0.02,4,2,0.05
11416,43.75,0.6342465753424658,0,5,1,1,0.63,0.02,0.02,4,2,0.05
11417,43.872549019607845,0.6234850525181793,0,5.1000000000000005,1,1,0.63,0.02,0.02,4,2,0.05
11418,43.99038461538461,0.613082627118644,0,5.2,1,1,0.63,0.02,0.02,4,2,0.05
11419,44.10377358490566,0.6030216202135973,0,5.3,1,1,0.63,0.02,0.02,4,2,0.05
11420,44.21296296296296,0.5932854946181444,0,5.4,1,1,0.63,0.02,0.02,4,2,0.05
11421,44.31818181818182,0.5838587641866331,0,5.5,1,1,0.63,0.02,0.02,4,2,0.05
11422,44.41964285714286,0.5747269116186692,0,5.6000000000000005,1,1,0.63,0.02,0.02,4,2,0.05
11423,44.51754385964912,0.565876313859692,0,5.7,1,1,0.63,0.02,0.02,4,2,0.05
11424,44.612068965517246,0.557294174289841,0,5.800000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11425,44.70338983050848,0.548968460991226,0,5.9,1,1,0.63,0.02,0.02,4,2,0.05
11426,44.79166666666667,0.5408878504672897,0,6,1,1,0.63,0.02,0.02,4,2,0.05
11427,44.877049180327866,0.5330416762606492,0,6.1000000000000005,1,1,0.63,0.02,0.02,4,2,0.05
11428,44.95967741935484,0.5254198819791194,0,6.2,1,1,0.63,0.02,0.02,4,2,0.05
11429,45.03968253968254,0.5180129782949204,0,6.300000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11430,45.1171875,0.5108120035304501,0,6.4,1,1,0.63,0.02,0.02,4,2,0.05
11431,45.19230769230769,0.5038084874863983,0,6.5,1,1,0.63,0.02,0.02,4,2,0.05
11432,45.265151515151516,0.4969944182052382,0,6.6000000000000005,1,1,0.63,0.02,0.02,4,2,0.05
11433,45.33582089552239,0.4903622113958907,0,6.7,1,1,0.63,0.02,0.02,4,2,0.05
11434,45.404411764705884,0.4839046822742474,0,6.800000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11435,45.471014492753625,0.4776150195997524,0,6.9,1,1,0.63,0.02,0.02,4,2,0.05
11436,45.535714285714285,0.47148676171079434,0,7,1,1,0.63,0.02,0.02,4,2,0.05
11437,45.598591549295776,0.4655137743816609,0,7.1000000000000005,1,1,0.63,0.02,0.02,4,2,0.05
11438,45.65972222222222,0.45969023034154094,0,7.2,1,1,0.63,0.02,0.02,4,2,0.05
11439,45.71917808219178,0.4540105903118258,0,7.300000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11440,45.77702702702703,0.44846958543200305,0,7.4,1,1,0.63,0.02,0.02,4,2,0.05
11441,45.83333333333333,0.4430622009569379,0,7.5,1,1,0.63,0.02,0.02,4,2,0.05
11442,45.88815789473684,0.4377836611195159,0,7.6000000000000005,1,1,0.63,0.02,0.02,4,2,0.05
11443,45.94155844155844,0.4326294150626051,0,7.7,1,1,0.63,0.02,0.02,4,2,0.05
11444,45.993589743589745,0.42759512375323233,0,7.800000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11445,46.04430379746836,0.4226766477998904,0,7.9,1,1,0.63,0.02,0.02,4,2,0.05
11446,46.09375,0.41787003610108303,0,8,1,1,0.63,0.02,0.02,4,2,0.05
11447,46.141975308641975,0.41317151525968226,0,8.100000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11448,46.1890243902439,0.40857747970349456,0,8.2,1,1,0.63,0.02,0.02,4,2,0.05
11449,46.234939759036145,0.4040844824576715,0,8.3,1,1,0.63,0.02,0.02,4,2,0.05
11450,46.279761904761905,0.39968922651933697,0,8.4,1,1,0.63,0.02,0.02,4,2,0.05
11451,46.32352941176471,0.39538855678906915,0,8.5,1,1,0.63,0.02,0.02,4,2,0.05
11452,46.366279069767444,0.3911794525177424,0,8.600000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11453,46.40804597701149,0.38705902023073063,0,8.7,1,1,0.63,0.02,0.02,4,2,0.05
11454,46.44886363636363,0.3830244870946392,0,8.8,1,1,0.63,0.02,0.02,4,2,0.05
11455,46.48876404494382,0.37907319469461276,0,8.9,1,1,0.63,0.02,0.02,4,2,0.05
11456,46.52777777777778,0.37520259319286875,0,9,1,1,0.63,0.02,0.02,4,2,0.05
11457,46.565934065934066,0.37141023584148886,0,9.1,1,1,0.63,0.02,0.02,4,2,0.05
11458,46.60326086956522,0.3676937738246505,0,9.200000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11459,46.63978494623656,0.36405095140745397,0,9.3,1,1,0.63,0.02,0.02,4,2,0.05
11460,46.67553191489362,0.3604796013702896,0,9.4,1,1,0.63,0.02,0.02,4,2,0.05
11461,46.71052631578947,0.35697764070932925,0,9.5,1,1,0.63,0.02,0.02,4,2,0.05
11462,46.74479166666667,0.35354306658521684,0,9.6,1,1,0.63,0.02,0.02,4,2,0.05
11463,46.77835051546392,0.3501739525034034,0,9.700000000000001,1,1,0.63,0.02,0.02,4,2,0.05
11464,46.81122448979592,0.346868444710818,0,9.8,1,1,0.63,0.02,0.02,4,2,0.05
11465,46.84343434343434,0.34362475879471577,0,9.9,1,1,0.63,0.02,0.02,4,2,0.05
11466,46.875,0.34044117647058825,0,10,1,1,0.63,0.02,0.02,4,2,0.05
11467,18.749999999999996,2.5,0.8281249999999999,1,0,1,0.64,0.02,0.02,4,2,0.05
11468,21.59090909090909,2.2727272727272725,0.6505681818181817,1.1,0,1,0.64,0.02,0.02,4,2,0.05
11469,23.958333333333332,2.083333333333333,0.5026041666666666,1.2,0,1,0.64,0.02,0.02,4,2,0.05
11470,25.961538461538463,1.923076923076923,0.377403846153846,1.3,0,1,0.64,0.02,0.02,4,2,0.05
11471,27.678571428571423,1.785714285714286,0.2700892857142859,1.4,0,1,0.64,0.02,0.02,4,2,0.05
11472,29.16666666666666,1.6666666666666665,0.17708333333333337,1.5,0,1,0.64,0.02,0.02,4,2,0.05
11473,30.468749999999996,1.5625,0.09570312500000007,1.6,0,1,0.64,0.02,0.02,4,2,0.05
11474,31.617647058823525,1.4705882352941173,0.023897058823529486,1.7000000000000002,0,1,0.64,0.02,0.02,4,2,0.05
11475,32.63888888888889,1.3888888888888888,0,1.8,0,1,0.64,0.02,0.02,4,2,0.05
11476,33.55263157894737,1.3157894736842104,0,1.9,0,1,0.64,0.02,0.02,4,2,0.05
11477,34.375,1.25,0,2,0,1,0.64,0.02,0.02,4,2,0.05
11478,35.11904761904761,1.1904761904761905,0,2.1,0,1,0.64,0.02,0.02,4,2,0.05
11479,35.79545454545455,1.1363636363636362,0,2.2,0,1,0.64,0.02,0.02,4,2,0.05
11480,36.41304347826087,1.0869565217391306,0,2.3,0,1,0.64,0.02,0.02,4,2,0.05
11481,36.97916666666667,1.0416666666666665,0,2.4000000000000004,0,1,0.64,0.02,0.02,4,2,0.05
11482,37.5,1,0,2.5,0,1,0.64,0.02,0.02,4,2,0.05
11483,37.980769230769226,0.9615384615384615,0,2.6,0,1,0.64,0.02,0.02,4,2,0.05
11484,38.42592592592593,0.9259259259259257,0,2.7,0,1,0.64,0.02,0.02,4,2,0.05
11485,38.83928571428571,0.892857142857143,0,2.8,0,1,0.64,0.02,0.02,4,2,0.05
11486,39.224137931034484,0.8620689655172412,0,2.9000000000000004,0,1,0.64,0.02,0.02,4,2,0.05
11487,39.58333333333333,0.8333333333333333,0,3,0,1,0.64,0.02,0.02,4,2,0.05
11488,39.91935483870967,0.8064516129032259,0,3.1,0,1,0.64,0.02,0.02,4,2,0.05
11489,40.234375,0.78125,0,3.2,0,1,0.64,0.02,0.02,4,2,0.05
11490,40.53030303030303,0.7575757575757575,0,3.3000000000000003,0,1,0.64,0.02,0.02,4,2,0.05
11491,40.80882352941176,0.7352941176470587,0,3.4000000000000004,0,1,0.64,0.02,0.02,4,2,0.05
11492,41.07142857142857,0.7142857142857143,0,3.5,0,1,0.64,0.02,0.02,4,2,0.05
11493,41.31944444444444,0.6944444444444444,0,3.6,0,1,0.64,0.02,0.02,4,2,0.05
11494,41.554054054054056,0.6756756756756757,0,3.7,0,1,0.64,0.02,0.02,4,2,0.05
11495,41.776315789473685,0.6578947368421052,0,3.8000000000000003,0,1,0.64,0.02,0.02,4,2,0.05
11496,41.98717948717949,0.641025641025641,0,3.9000000000000004,0,1,0.64,0.02,0.02,4,2,0.05
11497,42.1875,0.625,0,4,0,1,0.64,0.02,0.02,4,2,0.05
11498,42.3780487804878,0.6097560975609757,0,4.1,0,1,0.64,0.02,0.02,4,2,0.05
11499,42.55952380952381,0.5952380952380952,0,4.2,0,1,0.64,0.02,0.02,4,2,0.05
11500,42.73255813953488,0.5813953488372092,0,4.300000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11501,42.89772727272727,0.5681818181818181,0,4.4,0,1,0.64,0.02,0.02,4,2,0.05
11502,43.05555555555556,0.5555555555555556,0,4.5,0,1,0.64,0.02,0.02,4,2,0.05
11503,43.20652173913043,0.5434782608695653,0,4.6,0,1,0.64,0.02,0.02,4,2,0.05
11504,43.351063829787236,0.5319148936170213,0,4.7,0,1,0.64,0.02,0.02,4,2,0.05
11505,43.489583333333336,0.5208333333333333,0,4.800000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11506,43.62244897959184,0.510204081632653,0,4.9,0,1,0.64,0.02,0.02,4,2,0.05
11507,43.75,0.5,0,5,0,1,0.64,0.02,0.02,4,2,0.05
11508,43.872549019607845,0.4901960784313726,0,5.1000000000000005,0,1,0.64,0.02,0.02,4,2,0.05
11509,43.99038461538461,0.4807692307692307,0,5.2,0,1,0.64,0.02,0.02,4,2,0.05
11510,44.10377358490566,0.4716981132075472,0,5.3,0,1,0.64,0.02,0.02,4,2,0.05
11511,44.21296296296296,0.46296296296296285,0,5.4,0,1,0.64,0.02,0.02,4,2,0.05
11512,44.31818181818182,0.45454545454545453,0,5.5,0,1,0.64,0.02,0.02,4,2,0.05
11513,44.41964285714286,0.4464285714285714,0,5.6000000000000005,0,1,0.64,0.02,0.02,4,2,0.05
11514,44.51754385964912,0.4385964912280701,0,5.7,0,1,0.64,0.02,0.02,4,2,0.05
11515,44.612068965517246,0.4310344827586206,0,5.800000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11516,44.70338983050848,0.42372881355932207,0,5.9,0,1,0.64,0.02,0.02,4,2,0.05
11517,44.79166666666667,0.41666666666666663,0,6,0,1,0.64,0.02,0.02,4,2,0.05
11518,44.877049180327866,0.40983606557377045,0,6.1000000000000005,0,1,0.64,0.02,0.02,4,2,0.05
11519,44.95967741935484,0.40322580645161293,0,6.2,0,1,0.64,0.02,0.02,4,2,0.05
11520,45.03968253968254,0.39682539682539675,0,6.300000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11521,45.1171875,0.390625,0,6.4,0,1,0.64,0.02,0.02,4,2,0.05
11522,45.19230769230769,0.3846153846153846,0,6.5,0,1,0.64,0.02,0.02,4,2,0.05
11523,45.265151515151516,0.37878787878787873,0,6.6000000000000005,0,1,0.64,0.02,0.02,4,2,0.05
11524,45.33582089552239,0.373134328358209,0,6.7,0,1,0.64,0.02,0.02,4,2,0.05
11525,45.404411764705884,0.3676470588235293,0,6.800000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11526,45.471014492753625,0.36231884057971014,0,6.9,0,1,0.64,0.02,0.02,4,2,0.05
11527,45.535714285714285,0.35714285714285715,0,7,0,1,0.64,0.02,0.02,4,2,0.05
11528,45.598591549295776,0.352112676056338,0,7.1000000000000005,0,1,0.64,0.02,0.02,4,2,0.05
11529,45.65972222222222,0.3472222222222222,0,7.2,0,1,0.64,0.02,0.02,4,2,0.05
11530,45.71917808219178,0.3424657534246575,0,7.300000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11531,45.77702702702703,0.33783783783783783,0,7.4,0,1,0.64,0.02,0.02,4,2,0.05
11532,45.83333333333333,0.33333333333333337,0,7.5,0,1,0.64,0.02,0.02,4,2,0.05
11533,45.88815789473684,0.3289473684210526,0,7.6000000000000005,0,1,0.64,0.02,0.02,4,2,0.05
11534,45.94155844155844,0.3246753246753247,0,7.7,0,1,0.64,0.02,0.02,4,2,0.05
11535,45.993589743589745,0.3205128205128205,0,7.800000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11536,46.04430379746836,0.31645569620253167,0,7.9,0,1,0.64,0.02,0.02,4,2,0.05
11537,46.09375,0.3125,0,8,0,1,0.64,0.02,0.02,4,2,0.05
11538,46.141975308641975,0.3086419753086419,0,8.100000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11539,46.1890243902439,0.30487804878048785,0,8.2,0,1,0.64,0.02,0.02,4,2,0.05
11540,46.234939759036145,0.3012048192771084,0,8.3,0,1,0.64,0.02,0.02,4,2,0.05
11541,46.279761904761905,0.2976190476190476,0,8.4,0,1,0.64,0.02,0.02,4,2,0.05
11542,46.32352941176471,0.2941176470588235,0,8.5,0,1,0.64,0.02,0.02,4,2,0.05
11543,46.366279069767444,0.2906976744186046,0,8.600000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11544,46.40804597701149,0.2873563218390805,0,8.7,0,1,0.64,0.02,0.02,4,2,0.05
11545,46.44886363636363,0.28409090909090906,0,8.8,0,1,0.64,0.02,0.02,4,2,0.05
11546,46.48876404494382,0.28089887640449435,0,8.9,0,1,0.64,0.02,0.02,4,2,0.05
11547,46.52777777777778,0.2777777777777778,0,9,0,1,0.64,0.02,0.02,4,2,0.05
11548,46.565934065934066,0.2747252747252747,0,9.1,0,1,0.64,0.02,0.02,4,2,0.05
11549,46.60326086956522,0.2717391304347826,0,9.200000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11550,46.63978494623656,0.2688172043010752,0,9.3,0,1,0.64,0.02,0.02,4,2,0.05
11551,46.67553191489362,0.26595744680851063,0,9.4,0,1,0.64,0.02,0.02,4,2,0.05
11552,46.71052631578947,0.2631578947368421,0,9.5,0,1,0.64,0.02,0.02,4,2,0.05
11553,46.74479166666667,0.26041666666666663,0,9.6,0,1,0.64,0.02,0.02,4,2,0.05
11554,46.77835051546392,0.25773195876288657,0,9.700000000000001,0,1,0.64,0.02,0.02,4,2,0.05
11555,46.81122448979592,0.2551020408163265,0,9.8,0,1,0.64,0.02,0.02,4,2,0.05
11556,46.84343434343434,0.25252525252525254,0,9.9,0,1,0.64,0.02,0.02,4,2,0.05
11557,46.875,0.25,0,10,0,1,0.64,0.02,0.02,4,2,0.05
11558,24.56140350877193,2.0350877192982457,0.4649122807017544,1,1,1,0.64,0.02,0.02,4,2,0.05
11559,25.913621262458474,1.9269102990033218,0.38039867109634545,1.1,1,1,0.64,0.02,0.02,4,2,0.05
11560,27.12933753943217,1.8296529968454256,0.30441640378548895,1.2,1,1,0.64,0.02,0.02,4,2,0.05
11561,28.228228228228225,1.7417417417417416,0.23573573573573564,1.3,1,1,0.64,0.02,0.02,4,2,0.05
11562,29.226361031518618,1.66189111747851,0.17335243553008609,1.4,1,1,0.64,0.02,0.02,4,2,0.05
11563,30.136986301369852,1.5890410958904106,0.11643835616438358,1.5,1,1,0.64,0.02,0.02,4,2,0.05
11564,30.971128608923884,1.522309711286089,0.06430446194225727,1.6,1,1,0.64,0.02,0.02,4,2,0.05
11565,31.73803526448362,1.4609571788413094,0.01637279596977335,1.7000000000000002,1,1,0.64,0.02,0.02,4,2,0.05
11566,32.63888888888889,1.4043583535108959,0,1.8,1,1,0.64,0.02,0.02,4,2,0.05
11567,33.55263157894737,1.3519813519813517,0,1.9,1,1,0.64,0.02,0.02,4,2,0.05
11568,34.375,1.3033707865168538,0,2,1,1,0.64,0.02,0.02,4,2,0.05
11569,35.11904761904761,1.2581344902386116,0,2.1,1,1,0.64,0.02,0.02,4,2,0.05
11570,35.79545454545455,1.2159329140461215,0,2.2,1,1,0.64,0.02,0.02,4,2,0.05
11571,36.41304347826087,1.1764705882352942,0,2.3,1,1,0.64,0.02,0.02,4,2,0.05
11572,36.97916666666667,1.1394891944990175,0,2.4000000000000004,1,1,0.64,0.02,0.02,4,2,0.05
11573,37.5,1.1047619047619046,0,2.5,1,1,0.64,0.02,0.02,4,2,0.05
11574,37.980769230769226,1.0720887245841033,0,2.6,1,1,0.64,0.02,0.02,4,2,0.05
11575,38.42592592592593,1.0412926391382404,0,2.7,1,1,0.64,0.02,0.02,4,2,0.05
11576,38.83928571428571,1.012216404886562,0,2.8,1,1,0.64,0.02,0.02,4,2,0.05
11577,39.224137931034484,0.9847198641765703,0,2.9000000000000004,1,1,0.64,0.02,0.02,4,2,0.05
11578,39.58333333333333,0.9586776859504131,0,3,1,1,0.64,0.02,0.02,4,2,0.05
11579,39.91935483870967,0.9339774557165861,0,3.1,1,1,0.64,0.02,0.02,4,2,0.05
11580,40.234375,0.9105180533751962,0,3.2,1,1,0.64,0.02,0.02,4,2,0.05
11581,40.53030303030303,0.8882082695252678,0,3.3000000000000003,1,1,0.64,0.02,0.02,4,2,0.05
11582,40.80882352941176,0.8669656203288488,0,3.4000000000000004,1,1,0.64,0.02,0.02,4,2,0.05
11583,41.07142857142857,0.8467153284671534,0,3.5,1,1,0.64,0.02,0.02,4,2,0.05
11584,41.31944444444444,0.8273894436519257,0,3.6,1,1,0.64,0.02,0.02,4,2,0.05
11585,41.554054054054056,0.808926080892608,0,3.7,1,1,0.64,0.02,0.02,4,2,0.05
11586,41.776315789473685,0.79126875852660294,0,3.8000000000000003,1,1,0.64,0.02,0.02,4,2,0.05
11587,41.98717948717949,0.7743658210947929,0,3.9000000000000004,1,1,0.64,0.02,0.02,4,2,0.05
11588,42.1875,0.7581699346405227,0,4,1,1,0.64,0.02,0.02,4,2,0.05
11589,42.3780487804878,0.7426376440460948,0,4.1,1,1,0.64,0.02,0.02,4,2,0.05
11590,42.55952380952381,0.727728983688833,0,4.2,1,1,0.64,0.02,0.02,4,2,0.05
11591,42.73255813953488,0.7134071340713405,0,4.300000000000001,1,1,0.64,0.02,0.02,4,2,0.05
11592,42.89772727272727,0.6996381182147163,0,4.4,1,1,0.64,0.02,0.02,4,2,0.05
11593,43.05555555555556,0.6863905325443787,0,4.5,1,1,0.64,0.02,0.02,4,2,0.05
11594,43.20652173913043,0.6736353077816492,0,4.6,1,1,0.64,0.02,0.02,4,2,0.05
11595,43.351063829787236,0.6613454960091218,0,4.7,1,1,0.64,0.02,0.02,4,2,0.05
11596,43.489583333333336,0.6494960806270994,0,4.800000000000001,1,1,0.64,0.02,0.02,4,2,0.05
11597,43.62244897959184,0.6380638063806379,0,4.9,1,1,0.64,0.02,0.02,4,2,0.05
11598,43.75,0.627027027027027,0,5,1,1,0.64,0.02,0.02,4,2,0.05
11599,43.872549019607845,0.616365568544102,0,5.1000000000000005,1,1,0.64,0.02,0.02,4,2,0.05
11600,43.99038461538461,0.606060606060606,0,5.2,1,1,0.64,0.02,0.02,4,2,0.05
11601,44.10377358490566,0.5960945529290853,0,5.3,1,1,0.64,0.02,0.02,4,2,0.05
11602,44.21296296296296,0.5864509605662284,0,5.4,1,1,0.64,0.02,0.02,4,2,0.05
11603,44.31818181818182,0.5771144278606964,0,5.5,1,1,0.64,0.02,0.02,4,2,0.05
11604,44.41964285714286,0.5680705190989226,0,5.6000000000000005,1,1,0.64,0.02,0.02,4,2,0.05
11605,44.51754385964912,0.5593056894889101,0,5.7,1,1,0.64,0.02,0.02,4,2,0.05
11606,44.612068965517246,0.5508072174738841,0,5.800000000000001,1,1,0.64,0.02,0.02,4,2,0.05
11607,44.70338983050848,0.5425631431244153,0,5.9,1,1,0.64,0.02,0.02,4,2,0.05
11608,44.79166666666667,0.5345622119815667,0,6,1,1,0.64,0.02,0.02,4,2,0.05
11609,44.877049180327866,0.5267938237965485,0,6.1000000000000005,1,1,0.64,0.02,0.02,4,2,0.05
11610,44.95967741935484,0.5192479856759176,0,6.2,1,1,0.64,0.02,0.02,4,2,0.05
11611,45.03968253968254,0.5119152691968225,0,6.300000000000001,1,1,0.64,0.02,0.02,4,2,0.05
11612,45.1171875,0.5047867711053089,0,6.4,1,1,0.64,0.02,0.02,4,2,0.05
11613,45.19230769230769,0.4978540772532188,0,6.5,1,1,0.64,0.02,0.02,4,2,0.05
11614,45.265151515151516,0.49110922946655367,0,6.6000000000000005,1,1,0.64,0.02,0.02,4,2,0.05
11615,45.33582089552239,0.48454469507101083,0,6.7,1,1,0.64,0.02,0.02,4,2,0.05
11616,45.404411764705884,0.4781533388293486,0,6.800000000000001,1,1,0.64,0.02,0.02,4,2,0.05
11617,45.471014492753625,0.47192839707078926,0,6.9,1,1,0.64,0.02,0.02,4,2,0.05
