scenario_id,E,N_s,N_w,p_w,p_s,r_s,r_w,q_s,q_w,k_s,k_w,c
13505,34.810450819672134,1.2151639344262297,0.14344262295081966,4.6,1,1,0.75,0.02,0.02,4,2,0.0375
13506,34.85383064516128,1.2116935483870968,0.14112903225806447,4.7,1,1,0.75,0.02,0.02,4,2,0.0375
13507,34.89583333333333,1.2083333333333335,0.13888888888888884,4.800000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13508,34.93652343749999,1.205078125,0.13671874999999994,4.9,1,1,0.75,0.02,0.02,4,2,0.0375
13509,34.97596153846154,1.2019230769230773,0.1346153846153846,5,1,1,0.75,0.02,0.02,4,2,0.0375
13510,35.01420454545455,1.1988636363636367,0.13257575757575754,5.1000000000000005,1,1,0.75,0.02,0.02,4,2,0.0375
13511,35.05130597014926,1.19589552238806,0.1305970149253731,5.2,1,1,0.75,0.02,0.02,4,2,0.0375
13512,35.08731617647059,1.193014705882353,0.12867647058823525,5.3,1,1,0.75,0.02,0.02,4,2,0.0375
13513,35.12228260869565,1.190217391304348,0.1268115942028985,5.4,1,1,0.75,0.02,0.02,4,2,0.0375
13514,35.15625,1.1875,0.12499999999999996,5.5,1,1,0.75,0.02,0.02,4,2,0.0375
13515,35.18926056338028,1.1848591549295775,0.12323943661971827,5.6000000000000005,1,1,0.75,0.02,0.02,4,2,0.0375
13516,35.221354166666664,1.1822916666666665,0.12152777777777773,5.7,1,1,0.75,0.02,0.02,4,2,0.0375
13517,35.25256849315068,1.1797945205479452,0.11986301369863009,5.800000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13518,35.28293918918919,1.1773648648648651,0.11824324324324323,5.9,1,1,0.75,0.02,0.02,4,2,0.0375
13519,35.31249999999999,1.175,0.11666666666666664,6,1,1,0.75,0.02,0.02,4,2,0.0375
13520,35.34128289473685,1.1726973684210529,0.11513157894736839,6.1000000000000005,1,1,0.75,0.02,0.02,4,2,0.0375
13521,35.36931818181819,1.1704545454545456,0.1136363636363636,6.2,1,1,0.75,0.02,0.02,4,2,0.0375
13522,35.39663461538462,1.168269230769231,0.11217948717948714,6.300000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13523,35.423259493670876,1.1661392405063291,0.11075949367088604,6.4,1,1,0.75,0.02,0.02,4,2,0.0375
13524,35.44921874999999,1.1640625,0.10937499999999996,6.5,1,1,0.75,0.02,0.02,4,2,0.0375
13525,35.47453703703703,1.1620370370370372,0.10802469135802464,6.6000000000000005,1,1,0.75,0.02,0.02,4,2,0.0375
13526,35.49923780487805,1.1600609756097564,0.10670731707317072,6.7,1,1,0.75,0.02,0.02,4,2,0.0375
13527,35.523343373493965,1.158132530120482,0.1054216867469879,6.800000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13528,35.546875,1.1562500000000002,0.10416666666666664,6.9,1,1,0.75,0.02,0.02,4,2,0.0375
13529,35.56985294117647,1.1544117647058827,0.10294117647058822,7,1,1,0.75,0.02,0.02,4,2,0.0375
13530,35.59229651162791,1.1526162790697678,0.1017441860465116,7.1000000000000005,1,1,0.75,0.02,0.02,4,2,0.0375
13531,35.61422413793103,1.1508620689655176,0.10057471264367814,7.2,1,1,0.75,0.02,0.02,4,2,0.0375
13532,35.63565340909091,1.1491477272727275,0.09943181818181815,7.300000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13533,35.6566011235955,1.1474719101123596,0.098314606741573,7.4,1,1,0.75,0.02,0.02,4,2,0.0375
13534,35.67708333333333,1.1458333333333335,0.09722222222222221,7.5,1,1,0.75,0.02,0.02,4,2,0.0375
13535,35.69711538461539,1.1442307692307696,0.09615384615384613,7.6000000000000005,1,1,0.75,0.02,0.02,4,2,0.0375
13536,35.716711956521735,1.142663043478261,0.09510869565217389,7.7,1,1,0.75,0.02,0.02,4,2,0.0375
13537,35.73588709677419,1.1411290322580647,0.09408602150537633,7.800000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13538,35.754654255319146,1.139627659574468,0.0930851063829787,7.9,1,1,0.75,0.02,0.02,4,2,0.0375
13539,35.773026315789465,1.1381578947368423,0.09210526315789472,8,1,1,0.75,0.02,0.02,4,2,0.0375
13540,35.791015625,1.13671875,0.0911458333333333,8.100000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13541,35.808634020618555,1.1353092783505159,0.0902061855670103,8.2,1,1,0.75,0.02,0.02,4,2,0.0375
13542,35.82589285714285,1.1339285714285714,0.08928571428571426,8.3,1,1,0.75,0.02,0.02,4,2,0.0375
13543,35.84280303030303,1.1325757575757578,0.08838383838383837,8.4,1,1,0.75,0.02,0.02,4,2,0.0375
13544,35.859375,1.1312500000000003,0.08749999999999998,8.5,1,1,0.75,0.02,0.02,4,2,0.0375
13545,35.87561881188118,1.129950495049505,0.0866336633663366,8.600000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13546,35.89154411764706,1.1286764705882353,0.08578431372549017,8.7,1,1,0.75,0.02,0.02,4,2,0.0375
13547,35.90716019417475,1.1274271844660197,0.08495145631067959,8.8,1,1,0.75,0.02,0.02,4,2,0.0375
13548,35.92247596153846,1.1262019230769234,0.08413461538461536,8.9,1,1,0.75,0.02,0.02,4,2,0.0375
13549,35.93749999999999,1.125,0.0833333333333333,9,1,1,0.75,0.02,0.02,4,2,0.0375
13550,35.95224056603774,1.1238207547169812,0.08254716981132075,9.1,1,1,0.75,0.02,0.02,4,2,0.0375
13551,35.96670560747663,1.1226635514018695,0.0817757009345794,9.200000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13552,35.98090277777777,1.121527777777778,0.08101851851851849,9.3,1,1,0.75,0.02,0.02,4,2,0.0375
13553,35.99483944954128,1.1204128440366974,0.08027522935779816,9.4,1,1,0.75,0.02,0.02,4,2,0.0375
13554,36.00852272727273,1.1193181818181819,0.07954545454545453,9.5,1,1,0.75,0.02,0.02,4,2,0.0375
13555,36.02195945945946,1.1182432432432432,0.07882882882882881,9.6,1,1,0.75,0.02,0.02,4,2,0.0375
13556,36.03515625,1.1171875000000002,0.07812499999999997,9.700000000000001,1,1,0.75,0.02,0.02,4,2,0.0375
13557,36.048119469026545,1.116150442477876,0.07743362831858405,9.8,1,1,0.75,0.02,0.02,4,2,0.0375
13558,36.0608552631579,1.1151315789473686,0.07675438596491227,9.9,1,1,0.75,0.02,0.02,4,2,0.0375
13559,36.0733695652174,1.1141304347826089,0.07608695652173912,10,1,1,0.75,0.02,0.02,4,2,0.0375
13560,38.28125,0.9531250000000001,0,1,2,1,0.75,0.02,0.02,4,2,0.0375
13561,38.28125,0.9542682926829269,0,1.1,2,1,0.75,0.02,0.02,4,2,0.0375
13562,38.28125,0.955357142857143,0,1.2,2,1,0.75,0.02,0.02,4,2,0.0375
13563,38.28125,0.9563953488372093,0,1.3,2,1,0.75,0.02,0.02,4,2,0.0375
13564,38.28125,0.9573863636363638,0,1.4,2,1,0.75,0.02,0.02,4,2,0.0375
13565,38.28125,0.9583333333333334,0,1.5,2,1,0.75,0.02,0.02,4,2,0.0375
13566,38.28125,0.9592391304347827,0,1.6,2,1,0.75,0.02,0.02,4,2,0.0375
13567,38.28125,0.9601063829787234,0,1.7000000000000002,2,1,0.75,0.02,0.02,4,2,0.0375
13568,38.28125,0.9609375,0,1.8,2,1,0.75,0.02,0.02,4,2,0.0375
13569,38.28125,0.9617346938775513,0,1.9,2,1,0.75,0.02,0.02,4,2,0.0375
13570,38.28125,0.9625000000000001,0,2,2,1,0.75,0.02,0.02,4,2,0.0375
13571,38.28125,0.9632352941176473,0,2.1,2,1,0.75,0.02,0.02,4,2,0.0375
13572,38.28125,0.9639423076923077,0,2.2,2,1,0.75,0.02,0.02,4,2,0.0375
13573,38.28125,0.9646226415094342,0,2.3,2,1,0.75,0.02,0.02,4,2,0.0375
13574,38.28125,0.9652777777777778,0,2.4000000000000004,2,1,0.75,0.02,0.02,4,2,0.0375
13575,38.28125,0.9659090909090909,0,2.5,2,1,0.75,0.02,0.02,4,2,0.0375
13576,38.28125,0.9665178571428572,0,2.6,2,1,0.75,0.02,0.02,4,2,0.0375
13577,38.28125,0.9671052631578948,0,2.7,2,1,0.75,0.02,0.02,4,2,0.0375
13578,38.28125,0.9676724137931036,0,2.8,2,1,0.75,0.02,0.02,4,2,0.0375
13579,38.28125,0.968220338983051,0,2.9000000000000004,2,1,0.75,0.02,0.02,4,2,0.0375
13580,38.28125,0.96875,0,3,2,1,0.75,0.02,0.02,4,2,0.0375
13581,38.28125,0.9692622950819674,0,3.1,2,1,0.75,0.02,0.02,4,2,0.0375
13582,38.28125,0.969758064516129,0,3.2,2,1,0.75,0.02,0.02,4,2,0.0375
13583,38.28125,0.9702380952380952,0,3.3000000000000003,2,1,0.75,0.02,0.02,4,2,0.0375
13584,38.28125,0.9707031249999999,0,3.4000000000000004,2,1,0.75,0.02,0.02,4,2,0.0375
13585,38.28125,0.9711538461538464,0,3.5,2,1,0.75,0.02,0.02,4,2,0.0375
13586,38.28125,0.9715909090909093,0,3.6,2,1,0.75,0.02,0.02,4,2,0.0375
13587,38.28125,0.9720149253731345,0,3.7,2,1,0.75,0.02,0.02,4,2,0.0375
13588,38.28125,0.9724264705882355,0,3.8000000000000003,2,1,0.75,0.02,0.02,4,2,0.0375
13589,38.28125,0.972826086956522,0,3.9000000000000004,2,1,0.75,0.02,0.02,4,2,0.0375
13590,38.28125,0.9732142857142857,0,4,2,1,0.75,0.02,0.02,4,2,0.0375
13591,38.28125,0.9735915492957746,0,4.1,2,1,0.75,0.02,0.02,4,2,0.0375
13592,38.28125,0.9739583333333335,0,4.2,2,1,0.75,0.02,0.02,4,2,0.0375
13593,38.28125,0.9743150684931509,0,4.300000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13594,38.28125,0.9746621621621622,0,4.4,2,1,0.75,0.02,0.02,4,2,0.0375
13595,38.28125,0.9750000000000002,0,4.5,2,1,0.75,0.02,0.02,4,2,0.0375
13596,38.28125,0.9753289473684212,0,4.6,2,1,0.75,0.02,0.02,4,2,0.0375
13597,38.28125,0.9756493506493508,0,4.7,2,1,0.75,0.02,0.02,4,2,0.0375
13598,38.28125,0.9759615384615387,0,4.800000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13599,38.28125,0.9762658227848101,0,4.9,2,1,0.75,0.02,0.02,4,2,0.0375
13600,38.28125,0.9765625000000001,0,5,2,1,0.75,0.02,0.02,4,2,0.0375
13601,38.28125,0.976851851851852,0,5.1000000000000005,2,1,0.75,0.02,0.02,4,2,0.0375
13602,38.28125,0.9771341463414636,0,5.2,2,1,0.75,0.02,0.02,4,2,0.0375
13603,38.28125,0.977409638554217,0,5.3,2,1,0.75,0.02,0.02,4,2,0.0375
13604,38.28125,0.9776785714285714,0,5.4,2,1,0.75,0.02,0.02,4,2,0.0375
13605,38.28125,0.9779411764705884,0,5.5,2,1,0.75,0.02,0.02,4,2,0.0375
13606,38.28125,0.9781976744186048,0,5.6000000000000005,2,1,0.75,0.02,0.02,4,2,0.0375
13607,38.28125,0.978448275862069,0,5.7,2,1,0.75,0.02,0.02,4,2,0.0375
13608,38.28125,0.978693181818182,0,5.800000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13609,38.28125,0.978932584269663,0,5.9,2,1,0.75,0.02,0.02,4,2,0.0375
13610,38.28125,0.9791666666666666,0,6,2,1,0.75,0.02,0.02,4,2,0.0375
13611,38.28125,0.9793956043956045,0,6.1000000000000005,2,1,0.75,0.02,0.02,4,2,0.0375
13612,38.28125,0.9796195652173916,0,6.2,2,1,0.75,0.02,0.02,4,2,0.0375
13613,38.28125,0.9798387096774195,0,6.300000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13614,38.28125,0.9800531914893619,0,6.4,2,1,0.75,0.02,0.02,4,2,0.0375
13615,38.28125,0.980263157894737,0,6.5,2,1,0.75,0.02,0.02,4,2,0.0375
13616,38.28125,0.9804687500000001,0,6.6000000000000005,2,1,0.75,0.02,0.02,4,2,0.0375
13617,38.28125,0.9806701030927836,0,6.7,2,1,0.75,0.02,0.02,4,2,0.0375
13618,38.28125,0.9808673469387755,0,6.800000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13619,38.28125,0.9810606060606063,0,6.9,2,1,0.75,0.02,0.02,4,2,0.0375
13620,38.28125,0.9812500000000003,0,7,2,1,0.75,0.02,0.02,4,2,0.0375
13621,38.28125,0.9814356435643568,0,7.1000000000000005,2,1,0.75,0.02,0.02,4,2,0.0375
13622,38.28125,0.9816176470588238,0,7.2,2,1,0.75,0.02,0.02,4,2,0.0375
13623,38.28125,0.9817961165048547,0,7.300000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13624,38.28125,0.981971153846154,0,7.4,2,1,0.75,0.02,0.02,4,2,0.0375
13625,38.28125,0.9821428571428571,0,7.5,2,1,0.75,0.02,0.02,4,2,0.0375
13626,38.28125,0.982311320754717,0,7.6000000000000005,2,1,0.75,0.02,0.02,4,2,0.0375
13627,38.28125,0.9824766355140186,0,7.7,2,1,0.75,0.02,0.02,4,2,0.0375
13628,38.28125,0.982638888888889,0,7.800000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13629,38.28125,0.9827981651376146,0,7.9,2,1,0.75,0.02,0.02,4,2,0.0375
13630,38.28125,0.9829545454545455,0,8,2,1,0.75,0.02,0.02,4,2,0.0375
13631,38.28125,0.983108108108108,0,8.100000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13632,38.28125,0.9832589285714288,0,8.2,2,1,0.75,0.02,0.02,4,2,0.0375
13633,38.28125,0.9834070796460178,0,8.3,2,1,0.75,0.02,0.02,4,2,0.0375
13634,38.28125,0.9835526315789477,0,8.4,2,1,0.75,0.02,0.02,4,2,0.0375
13635,38.28125,0.9836956521739133,0,8.5,2,1,0.75,0.02,0.02,4,2,0.0375
13636,38.28125,0.9838362068965518,0,8.600000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13637,38.28125,0.983974358974359,0,8.7,2,1,0.75,0.02,0.02,4,2,0.0375
13638,38.28125,0.9841101694915257,0,8.8,2,1,0.75,0.02,0.02,4,2,0.0375
13639,38.28125,0.9842436974789919,0,8.9,2,1,0.75,0.02,0.02,4,2,0.0375
13640,38.28125,0.9843750000000001,0,9,2,1,0.75,0.02,0.02,4,2,0.0375
13641,38.28125,0.9845041322314049,0,9.1,2,1,0.75,0.02,0.02,4,2,0.0375
13642,38.28125,0.9846311475409839,0,9.200000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13643,38.28125,0.9847560975609757,0,9.3,2,1,0.75,0.02,0.02,4,2,0.0375
13644,38.28125,0.9848790322580644,0,9.4,2,1,0.75,0.02,0.02,4,2,0.0375
13645,38.28125,0.9850000000000001,0,9.5,2,1,0.75,0.02,0.02,4,2,0.0375
13646,38.28125,0.9851190476190477,0,9.6,2,1,0.75,0.02,0.02,4,2,0.0375
13647,38.28125,0.9852362204724411,0,9.700000000000001,2,1,0.75,0.02,0.02,4,2,0.0375
13648,38.28125,0.9853515624999999,0,9.8,2,1,0.75,0.02,0.02,4,2,0.0375
13649,38.28125,0.9854651162790701,0,9.9,2,1,0.75,0.02,0.02,4,2,0.0375
13650,38.28125,0.9855769230769234,0,10,2,1,0.75,0.02,0.02,4,2,0.0375
13651,31.101190476190478,1.5119047619047619,0.363095238095238,1,1,1,0.76,0.02,0.02,4,2,0.0375
13652,31.364503816793892,1.4908396946564884,0.349236641221374,1.1,1,1,0.76,0.02,0.02,4,2,0.0375
13653,31.60845588235294,1.4713235294117646,0.3363970588235294,1.2,1,1,0.76,0.02,0.02,4,2,0.0375
13654,31.83510638297872,1.453191489361702,0.3244680851063829,1.3,1,1,0.76,0.02,0.02,4,2,0.0375
13655,32.04623287671233,1.4363013698630138,0.3133561643835616,1.4,1,1,0.76,0.02,0.02,4,2,0.0375
13656,32.24337748344371,1.4205298013245033,0.30298013245033106,1.5,1,1,0.76,0.02,0.02,4,2,0.0375
13657,32.42788461538462,1.4057692307692309,0.2932692307692307,1.6,1,1,0.76,0.02,0.02,4,2,0.0375
13658,32.600931677018636,1.3919254658385094,0.28416149068322977,1.7000000000000002,1,1,0.76,0.02,0.02,4,2,0.0375
13659,32.76355421686747,1.3789156626506023,0.27560240963855415,1.8,1,1,0.76,0.02,0.02,4,2,0.0375
13660,32.916666666666664,1.3666666666666665,0.26754385964912275,1.9,1,1,0.76,0.02,0.02,4,2,0.0375
13661,33.06107954545455,1.3551136363636365,0.25994318181818177,2,1,1,0.76,0.02,0.02,4,2,0.0375
13662,33.197513812154696,1.3441988950276242,0.25276243093922646,2.1,1,1,0.76,0.02,0.02,4,2,0.0375
13663,33.3266129032258,1.3338709677419354,0.24596774193548382,2.2,1,1,0.76,0.02,0.02,4,2,0.0375
13664,33.44895287958116,1.3240837696335082,0.2395287958115183,2.3,1,1,0.76,0.02,0.02,4,2,0.0375
13665,33.565051020408156,1.3147959183673468,0.2334183673469387,2.4000000000000004,1,1,0.76,0.02,0.02,4,2,0.0375
13666,33.67537313432836,1.3059701492537314,0.22761194029850743,2.5,1,1,0.76,0.02,0.02,4,2,0.0375
13667,33.78033980582525,1.2975728155339807,0.22208737864077666,2.6,1,1,0.76,0.02,0.02,4,2,0.0375
13668,33.8803317535545,1.2895734597156399,0.21682464454976297,2.7,1,1,0.76,0.02,0.02,4,2,0.0375
13669,33.97569444444444,1.2819444444444443,0.21180555555555552,2.8,1,1,0.76,0.02,0.02,4,2,0.0375
13670,34.06674208144796,1.274660633484163,0.20701357466063341,2.9000000000000004,1,1,0.76,0.02,0.02,4,2,0.0375
13671,34.1537610619469,1.2676991150442476,0.20243362831858402,3,1,1,0.76,0.02,0.02,4,2,0.0375
13672,34.23701298701299,1.2610389610389612,0.19805194805194803,3.1,1,1,0.76,0.02,0.02,4,2,0.0375
13673,34.31673728813559,1.2546610169491523,0.19385593220338979,3.2,1,1,0.76,0.02,0.02,4,2,0.0375
13674,34.393153526970956,1.2485477178423234,0.18983402489626552,3.3000000000000003,1,1,0.76,0.02,0.02,4,2,0.0375
13675,34.46646341463414,1.2426829268292683,0.18597560975609753,3.4000000000000004,1,1,0.76,0.02,0.02,4,2,0.0375
13676,34.536852589641434,1.2370517928286853,0.1822709163346613,3.5,1,1,0.76,0.02,0.02,4,2,0.0375
13677,34.6044921875,1.2316406249999998,0.17871093749999994,3.6,1,1,0.76,0.02,0.02,4,2,0.0375
13678,34.66954022988506,1.2264367816091952,0.17528735632183903,3.7,1,1,0.76,0.02,0.02,4,2,0.0375
13679,34.73214285714286,1.2214285714285715,0.17199248120300747,3.8000000000000003,1,1,0.76,0.02,0.02,4,2,0.0375
13680,34.792435424354245,1.2166051660516606,0.16881918819188188,3.9000000000000004,1,1,0.76,0.02,0.02,4,2,0.0375
13681,34.850543478260875,1.2119565217391306,0.16576086956521738,4,1,1,0.76,0.02,0.02,4,2,0.0375
13682,34.90658362989324,1.2074733096085408,0.16281138790035585,4.1,1,1,0.76,0.02,0.02,4,2,0.0375
13683,34.96066433566433,1.2031468531468532,0.15996503496503495,4.2,1,1,0.76,0.02,0.02,4,2,0.0375
13684,35.012886597938156,1.1989690721649486,0.1572164948453608,4.300000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13685,35.06334459459459,1.1949324324324324,0.15456081081081077,4.4,1,1,0.76,0.02,0.02,4,2,0.0375
13686,35.11212624584717,1.1910299003322256,0.15199335548172752,4.5,1,1,0.76,0.02,0.02,4,2,0.0375
13687,35.15931372549021,1.1872549019607845,0.14950980392156862,4.6,1,1,0.76,0.02,0.02,4,2,0.0375
13688,35.20498392282958,1.1836012861736334,0.14710610932475882,4.7,1,1,0.76,0.02,0.02,4,2,0.0375
13689,35.249208860759495,1.1800632911392404,0.14477848101265817,4.800000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13690,35.29205607476635,1.1766355140186915,0.14252336448598127,4.9,1,1,0.76,0.02,0.02,4,2,0.0375
13691,35.33358895705522,1.1733128834355828,0.1403374233128834,5,1,1,0.76,0.02,0.02,4,2,0.0375
13692,35.37386706948641,1.1700906344410877,0.13821752265861023,5.1000000000000005,1,1,0.76,0.02,0.02,4,2,0.0375
13693,35.41294642857142,1.1669642857142857,0.13616071428571425,5.2,1,1,0.76,0.02,0.02,4,2,0.0375
13694,35.4508797653959,1.1639296187683286,0.13416422287390029,5.3,1,1,0.76,0.02,0.02,4,2,0.0375
13695,35.48771676300577,1.1609826589595376,0.13222543352601152,5.4,1,1,0.76,0.02,0.02,4,2,0.0375
13696,35.52350427350427,1.158119658119658,0.13034188034188032,5.5,1,1,0.76,0.02,0.02,4,2,0.0375
13697,35.55828651685393,1.1553370786516854,0.12851123595505615,5.6000000000000005,1,1,0.76,0.02,0.02,4,2,0.0375
13698,35.59210526315789,1.1526315789473685,0.12673130193905813,5.7,1,1,0.76,0.02,0.02,4,2,0.0375
13699,35.625,1.1500000000000001,0.12499999999999996,5.800000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13700,35.65700808625337,1.1474393530997304,0.12331536388140159,5.9,1,1,0.76,0.02,0.02,4,2,0.0375
13701,35.688164893617014,1.1449468085106382,0.1216755319148936,6,1,1,0.76,0.02,0.02,4,2,0.0375
13702,35.718503937007874,1.1425196850393702,0.12007874015748028,6.1000000000000005,1,1,0.76,0.02,0.02,4,2,0.0375
13703,35.748056994818654,1.140155440414508,0.11852331606217614,6.2,1,1,0.76,0.02,0.02,4,2,0.0375
13704,35.776854219948845,1.137851662404092,0.11700767263427106,6.300000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13705,35.80492424242424,1.1356060606060605,0.11553030303030301,6.4,1,1,0.76,0.02,0.02,4,2,0.0375
13706,35.83229426433915,1.133416458852868,0.11408977556109723,6.5,1,1,0.76,0.02,0.02,4,2,0.0375
13707,35.858990147783246,1.13128078817734,0.11268472906403938,6.6000000000000005,1,1,0.76,0.02,0.02,4,2,0.0375
13708,35.88503649635036,1.1291970802919709,0.11131386861313866,6.7,1,1,0.76,0.02,0.02,4,2,0.0375
13709,35.910456730769226,1.1271634615384616,0.10997596153846151,6.800000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13710,35.93527315914489,1.1251781472684086,0.10866983372921613,6.9,1,1,0.76,0.02,0.02,4,2,0.0375
13711,35.95950704225352,1.1232394366197185,0.10739436619718308,7,1,1,0.76,0.02,0.02,4,2,0.0375
13712,35.98317865429234,1.1213457076566125,0.10614849187935031,7.1000000000000005,1,1,0.76,0.02,0.02,4,2,0.0375
13713,36.00630733944954,1.1194954128440366,0.10493119266055044,7.2,1,1,0.76,0.02,0.02,4,2,0.0375
13714,36.028911564625844,1.1176870748299321,0.10374149659863943,7.300000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13715,36.05100896860987,1.1159192825112108,0.10257847533632285,7.4,1,1,0.76,0.02,0.02,4,2,0.0375
13716,36.07261640798226,1.1141906873614191,0.10144124168514411,7.5,1,1,0.76,0.02,0.02,4,2,0.0375
13717,36.09375,1.1125,0.10032894736842103,7.6000000000000005,1,1,0.76,0.02,0.02,4,2,0.0375
13718,36.114425162689805,1.1108459869848155,0.09924078091106288,7.7,1,1,0.76,0.02,0.02,4,2,0.0375
13719,36.13465665236052,1.1092274678111587,0.09817596566523602,7.800000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13720,36.15445859872611,1.1076433121019107,0.09713375796178342,7.9,1,1,0.76,0.02,0.02,4,2,0.0375
13721,36.17384453781512,1.10609243697479,0.09611344537815124,8,1,1,0.76,0.02,0.02,4,2,0.0375
13722,36.19282744282744,1.1045738045738047,0.09511434511434508,8.100000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13723,36.21141975308641,1.1030864197530863,0.09413580246913579,8.2,1,1,0.76,0.02,0.02,4,2,0.0375
13724,36.22963340122199,1.10162932790224,0.0931771894093686,8.3,1,1,0.76,0.02,0.02,4,2,0.0375
13725,36.24747983870968,1.100201612903226,0.09223790322580644,8.4,1,1,0.76,0.02,0.02,4,2,0.0375
13726,36.26497005988024,1.0988023952095807,0.09131736526946106,8.5,1,1,0.76,0.02,0.02,4,2,0.0375
13727,36.28211462450592,1.0974308300395255,0.09041501976284581,8.600000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13728,36.298923679060664,1.096086105675147,0.08953033268101761,8.7,1,1,0.76,0.02,0.02,4,2,0.0375
13729,36.315406976744185,1.0947674418604652,0.0886627906976744,8.8,1,1,0.76,0.02,0.02,4,2,0.0375
13730,36.33157389635317,1.0934740882917466,0.08781190019193857,8.9,1,1,0.76,0.02,0.02,4,2,0.0375
13731,36.34743346007605,1.0922053231939164,0.08697718631178707,9,1,1,0.76,0.02,0.02,4,2,0.0375
13732,36.362994350282484,1.0909604519774012,0.08615819209039546,9.1,1,1,0.76,0.02,0.02,4,2,0.0375
13733,36.37826492537314,1.0897388059701496,0.08535447761194029,9.200000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13734,36.39325323475046,1.088539741219963,0.08456561922365988,9.3,1,1,0.76,0.02,0.02,4,2,0.0375
13735,36.40796703296703,1.0873626373626373,0.08379120879120877,9.4,1,1,0.76,0.02,0.02,4,2,0.0375
13736,36.422413793103445,1.0862068965517242,0.08303085299455533,9.5,1,1,0.76,0.02,0.02,4,2,0.0375
13737,36.436600719424455,1.0850719424460429,0.08228417266187048,9.6,1,1,0.76,0.02,0.02,4,2,0.0375
13738,36.450534759358284,1.083957219251337,0.08155080213903741,9.700000000000001,1,1,0.76,0.02,0.02,4,2,0.0375
13739,36.464222614840985,1.0828621908127207,0.08083038869257948,9.8,1,1,0.76,0.02,0.02,4,2,0.0375
13740,36.4776707530648,1.0817863397548162,0.08012259194395796,9.9,1,1,0.76,0.02,0.02,4,2,0.0375
13741,36.490885416666664,1.0807291666666667,0.07942708333333331,10,1,1,0.76,0.02,0.02,4,2,0.0375
13742,38.28125,0.943069306930693,0,1,2,1,0.76,0.02,0.02,4,2,0.0375
13743,38.28125,0.9434782608695652,0,1.1,2,1,0.76,0.02,0.02,4,2,0.0375
13744,38.28125,0.9438679245283018,0,1.2,2,1,0.76,0.02,0.02,4,2,0.0375
13745,38.28125,0.9442396313364054,0,1.3,2,1,0.76,0.02,0.02,4,2,0.0375
13746,38.28125,0.9445945945945946,0,1.4,2,1,0.76,0.02,0.02,4,2,0.0375
13747,38.28125,0.9449339207048458,0,1.5,2,1,0.76,0.02,0.02,4,2,0.0375
13748,38.28125,0.9452586206896553,0,1.6,2,1,0.76,0.02,0.02,4,2,0.0375
13749,38.28125,0.9455696202531646,0,1.7000000000000002,2,1,0.76,0.02,0.02,4,2,0.0375
13750,38.28125,0.9458677685950413,0,1.8,2,1,0.76,0.02,0.02,4,2,0.0375
13751,38.28125,0.9461538461538459,0,1.9,2,1,0.76,0.02,0.02,4,2,0.0375
13752,38.28125,0.9464285714285714,0,2,2,1,0.76,0.02,0.02,4,2,0.0375
13753,38.28125,0.946692607003891,0,2.1,2,1,0.76,0.02,0.02,4,2,0.0375
13754,38.28125,0.9469465648854961,0,2.2,2,1,0.76,0.02,0.02,4,2,0.0375
13755,38.28125,0.9471910112359552,0,2.3,2,1,0.76,0.02,0.02,4,2,0.0375
13756,38.28125,0.9474264705882353,0,2.4000000000000004,2,1,0.76,0.02,0.02,4,2,0.0375
13757,38.28125,0.9476534296028882,0,2.5,2,1,0.76,0.02,0.02,4,2,0.0375
13758,38.28125,0.947872340425532,0,2.6,2,1,0.76,0.02,0.02,4,2,0.0375
13759,38.28125,0.9480836236933798,0,2.7,2,1,0.76,0.02,0.02,4,2,0.0375
13760,38.28125,0.9482876712328766,0,2.8,2,1,0.76,0.02,0.02,4,2,0.0375
13761,38.28125,0.9484848484848485,0,2.9000000000000004,2,1,0.76,0.02,0.02,4,2,0.0375
