time,stock_price,price,scenario_label
393.3,Strong stock,1.0110026619547487,Strong stock
393.3,Weak stock,1,Strong stock
393.40000000000003,Strong stock,1.0110026618747816,Strong stock
393.40000000000003,Weak stock,1,Strong stock
393.5,Strong stock,1.0110026617952,Strong stock
393.5,Weak stock,1,Strong stock
393.6,Strong stock,1.0110026617160015,Strong stock
393.6,Weak stock,1,Strong stock
393.70000000000005,Strong stock,1.0110026616371843,Strong stock
393.70000000000005,Weak stock,1,Strong stock
393.8,Strong stock,1.011002661558747,Strong stock
393.8,Weak stock,1,Strong stock
393.90000000000003,Strong stock,1.0110026614806877,Strong stock
393.90000000000003,Weak stock,1,Strong stock
394,Strong stock,1.0110026614030043,Strong stock
394,Weak stock,1,Strong stock
394.1,Strong stock,1.011002661325695,Strong stock
394.1,Weak stock,1,Strong stock
394.20000000000005,Strong stock,1.0110026612487581,Strong stock
394.20000000000005,Weak stock,1,Strong stock
394.3,Strong stock,1.011002661172192,Strong stock
394.3,Weak stock,1,Strong stock
394.40000000000003,Strong stock,1.0110026610959946,Strong stock
394.40000000000003,Weak stock,1,Strong stock
394.5,Strong stock,1.0110026610201643,Strong stock
394.5,Weak stock,1,Strong stock
394.6,Strong stock,1.0110026609446994,Strong stock
394.6,Weak stock,1,Strong stock
394.70000000000005,Strong stock,1.011002660869598,Strong stock
394.70000000000005,Weak stock,1,Strong stock
394.8,Strong stock,1.0110026607948581,Strong stock
394.8,Weak stock,1,Strong stock
394.90000000000003,Strong stock,1.0110026607204783,Strong stock
394.90000000000003,Weak stock,1,Strong stock
395,Strong stock,1.011002660646457,Strong stock
395,Weak stock,1,Strong stock
395.1,Strong stock,1.0110026605727922,Strong stock
395.1,Weak stock,1,Strong stock
395.20000000000005,Strong stock,1.0110026604994822,Strong stock
395.20000000000005,Weak stock,1,Strong stock
395.3,Strong stock,1.0110026604265254,Strong stock
395.3,Weak stock,1,Strong stock
395.40000000000003,Strong stock,1.01100266035392,Strong stock
395.40000000000003,Weak stock,1,Strong stock
395.5,Strong stock,1.0110026602816644,Strong stock
395.5,Weak stock,1,Strong stock
395.6,Strong stock,1.0110026602097568,Strong stock
395.6,Weak stock,1,Strong stock
395.70000000000005,Strong stock,1.0110026601381956,Strong stock
395.70000000000005,Weak stock,1,Strong stock
395.8,Strong stock,1.011002660066979,Strong stock
395.8,Weak stock,1,Strong stock
395.90000000000003,Strong stock,1.0110026599961057,Strong stock
395.90000000000003,Weak stock,1,Strong stock
396,Strong stock,1.0110026599255737,Strong stock
396,Weak stock,1,Strong stock
396.1,Strong stock,1.0110026598553814,Strong stock
396.1,Weak stock,1,Strong stock
396.20000000000005,Strong stock,1.0110026597855273,Strong stock
396.20000000000005,Weak stock,1,Strong stock
396.3,Strong stock,1.0110026597160098,Strong stock
396.3,Weak stock,1,Strong stock
396.40000000000003,Strong stock,1.0110026596468271,Strong stock
396.40000000000003,Weak stock,1,Strong stock
396.5,Strong stock,1.0110026595779775,Strong stock
396.5,Weak stock,1,Strong stock
396.6,Strong stock,1.0110026595094599,Strong stock
396.6,Weak stock,1,Strong stock
396.70000000000005,Strong stock,1.011002659441272,Strong stock
396.70000000000005,Weak stock,1,Strong stock
396.8,Strong stock,1.0110026593734127,Strong stock
396.8,Weak stock,1,Strong stock
396.90000000000003,Strong stock,1.0110026593058803,Strong stock
396.90000000000003,Weak stock,1,Strong stock
397,Strong stock,1.0110026592386732,Strong stock
397,Weak stock,1,Strong stock
397.1,Strong stock,1.0110026591717898,Strong stock
397.1,Weak stock,1,Strong stock
397.20000000000005,Strong stock,1.0110026591052288,Strong stock
397.20000000000005,Weak stock,1,Strong stock
397.3,Strong stock,1.0110026590389882,Strong stock
397.3,Weak stock,1,Strong stock
397.40000000000003,Strong stock,1.0110026589730667,Strong stock
397.40000000000003,Weak stock,1,Strong stock
397.5,Strong stock,1.0110026589074628,Strong stock
397.5,Weak stock,1,Strong stock
397.6,Strong stock,1.011002658842175,Strong stock
397.6,Weak stock,1,Strong stock
397.70000000000005,Strong stock,1.0110026587772016,Strong stock
397.70000000000005,Weak stock,1,Strong stock
397.8,Strong stock,1.0110026587125414,Strong stock
397.8,Weak stock,1,Strong stock
397.90000000000003,Strong stock,1.0110026586481924,Strong stock
397.90000000000003,Weak stock,1,Strong stock
398,Strong stock,1.0110026585841536,Strong stock
398,Weak stock,1,Strong stock
398.1,Strong stock,1.011002658520423,Strong stock
398.1,Weak stock,1,Strong stock
398.20000000000005,Strong stock,1.0110026584569998,Strong stock
398.20000000000005,Weak stock,1,Strong stock
398.3,Strong stock,1.0110026583938818,Strong stock
398.3,Weak stock,1,Strong stock
398.40000000000003,Strong stock,1.0110026583310678,Strong stock
398.40000000000003,Weak stock,1,Strong stock
398.5,Strong stock,1.0110026582685565,Strong stock
398.5,Weak stock,1,Strong stock
398.6,Strong stock,1.0110026582063465,Strong stock
398.6,Weak stock,1,Strong stock
398.70000000000005,Strong stock,1.011002658144436,Strong stock
398.70000000000005,Weak stock,1,Strong stock
398.8,Strong stock,1.0110026580828237,Strong stock
398.8,Weak stock,1,Strong stock
398.90000000000003,Strong stock,1.0110026580215081,Strong stock
398.90000000000003,Weak stock,1,Strong stock
399,Strong stock,1.011002657960488,Strong stock
399,Weak stock,1,Strong stock
399.1,Strong stock,1.011002657899762,Strong stock
399.1,Weak stock,1,Strong stock
399.20000000000005,Strong stock,1.0110026578393283,Strong stock
399.20000000000005,Weak stock,1,Strong stock
399.3,Strong stock,1.0110026577791857,Strong stock
399.3,Weak stock,1,Strong stock
399.40000000000003,Strong stock,1.011002657719333,Strong stock
399.40000000000003,Weak stock,1,Strong stock
399.5,Strong stock,1.0110026576597686,Strong stock
399.5,Weak stock,1,Strong stock
399.6,Strong stock,1.0110026576004911,Strong stock
399.6,Weak stock,1,Strong stock
399.70000000000005,Strong stock,1.011002657541499,Strong stock
399.70000000000005,Weak stock,1,Strong stock
399.8,Strong stock,1.0110026574827913,Strong stock
399.8,Weak stock,1,Strong stock
399.90000000000003,Strong stock,1.0110026574243662,Strong stock
399.90000000000003,Weak stock,1,Strong stock
400,Strong stock,1.0110026573662225,Strong stock
400,Weak stock,1,Strong stock
0,Strong stock,1,Weak stock
0,Weak stock,2.528791974494515,Weak stock
0.1,Strong stock,1,Weak stock
0.1,Weak stock,2.523208470386828,Weak stock
0.2,Strong stock,1,Weak stock
0.2,Weak stock,2.517633726042567,Weak stock
0.30000000000000004,Strong stock,1,Weak stock
0.30000000000000004,Weak stock,2.5120690017648153,Weak stock
0.4,Strong stock,1,Weak stock
0.4,Weak stock,2.5065153709311447,Weak stock
0.5,Strong stock,1,Weak stock
0.5,Weak stock,2.5009739035511602,Weak stock
0.6000000000000001,Strong stock,1,Weak stock
0.6000000000000001,Weak stock,2.4954454618201867,Weak stock
0.7000000000000001,Strong stock,1,Weak stock
0.7000000000000001,Weak stock,2.4899308384474756,Weak stock
0.8,Strong stock,1,Weak stock
0.8,Weak stock,2.484430734568393,Weak stock
0.9,Strong stock,1,Weak stock
0.9,Weak stock,2.478945769254869,Weak stock
1,Strong stock,1,Weak stock
1,Weak stock,2.473476496311364,Weak stock
1.1,Strong stock,1,Weak stock
1.1,Weak stock,2.468023404942695,Weak stock
1.2000000000000002,Strong stock,1,Weak stock
1.2000000000000002,Weak stock,2.4625869262501072,Weak stock
1.3,Strong stock,1,Weak stock
1.3,Weak stock,2.4571674395028293,Weak stock
1.4000000000000001,Strong stock,1,Weak stock
1.4000000000000001,Weak stock,2.45176527735296,Weak stock
1.5,Strong stock,1,Weak stock
1.5,Weak stock,2.446380730058412,Weak stock
1.6,Strong stock,1,Weak stock
1.6,Weak stock,2.44101404971675,Weak stock
1.7000000000000002,Strong stock,1,Weak stock
1.7000000000000002,Weak stock,2.435665454128922,Weak stock
1.8,Strong stock,1,Weak stock
1.8,Weak stock,2.430335130127523,Weak stock
1.9000000000000001,Strong stock,1,Weak stock
1.9000000000000001,Weak stock,2.425023236655601,Weak stock
2,Strong stock,1,Weak stock
2,Weak stock,2.419729907451811,Weak stock
2.1,Strong stock,1,Weak stock
2.1,Weak stock,2.4144552535538337,Weak stock
2.2,Strong stock,1,Weak stock
2.2,Weak stock,2.409199365604818,Weak stock
2.3000000000000003,Strong stock,1,Weak stock
2.3000000000000003,Weak stock,2.403962315849849,Weak stock
2.4000000000000004,Strong stock,1,Weak stock
2.4000000000000004,Weak stock,2.398744159967567,Weak stock
2.5,Strong stock,1,Weak stock
2.5,Weak stock,2.3935449387277337,Weak stock
2.6,Strong stock,1,Weak stock
2.6,Weak stock,2.38836467948801,Weak stock
2.7,Strong stock,1,Weak stock
2.7,Weak stock,2.383203397546714,Weak stock
2.8000000000000003,Strong stock,1,Weak stock
2.8000000000000003,Weak stock,2.3780610973651983,Weak stock
2.9000000000000004,Strong stock,1,Weak stock
2.9000000000000004,Weak stock,2.37293777367246,Weak stock
3,Strong stock,1,Weak stock
3,Weak stock,2.3678334124633635,Weak stock
3.1,Strong stock,1,Weak stock
3.1,Weak stock,2.36274799190072,Weak stock
3.2,Strong stock,1,Weak stock
3.2,Weak stock,2.357681483130491,Weak stock
3.3000000000000003,Strong stock,1,Weak stock
3.3000000000000003,Weak stock,2.3526338510184686,Weak stock
3.4000000000000004,Strong stock,1,Weak stock
3.4000000000000004,Weak stock,2.347605054815977,Weak stock
3.5,Strong stock,1,Weak stock
3.5,Weak stock,2.3425950487614227,Weak stock
3.6,Strong stock,1,Weak stock
3.6,Weak stock,2.337603782623839,Weak stock
3.7,Strong stock,1,Weak stock
3.7,Weak stock,2.3326312021939972,Weak stock
3.8000000000000003,Strong stock,1,Weak stock
3.8000000000000003,Weak stock,2.3276772497281075,Weak stock
3.9000000000000004,Strong stock,1,Weak stock
3.9000000000000004,Weak stock,2.322741864348653,Weak stock
4,Strong stock,1,Weak stock
4,Weak stock,2.31782498240646,Weak stock
4.1000000000000005,Strong stock,1,Weak stock
4.1000000000000005,Weak stock,2.3129265378077246,Weak stock
4.2,Strong stock,1,Weak stock
4.2,Weak stock,2.3080464623191146,Weak stock
4.3,Strong stock,1,Weak stock
4.3,Weak stock,2.3031846857498097,Weak stock
4.4,Strong stock,1,Weak stock
4.4,Weak stock,2.2983411363274207,Weak stock
4.5,Strong stock,1,Weak stock
4.5,Weak stock,2.2935157409130524,Weak stock
4.6000000000000005,Strong stock,1,Weak stock
4.6000000000000005,Weak stock,2.2887084251079512,Weak stock
4.7,Strong stock,1,Weak stock
4.7,Weak stock,2.283919113436672,Weak stock
4.800000000000001,Strong stock,1,Weak stock
4.800000000000001,Weak stock,2.2791477295332054,Weak stock
4.9,Strong stock,1,Weak stock
4.9,Weak stock,2.2743941962837066,Weak stock
5,Strong stock,1,Weak stock
5,Weak stock,2.269658435956106,Weak stock
5.1000000000000005,Strong stock,1,Weak stock
5.1000000000000005,Weak stock,2.264940370317016,Weak stock
5.2,Strong stock,1,Weak stock
5.2,Weak stock,2.260239920736994,Weak stock
5.300000000000001,Strong stock,1,Weak stock
5.300000000000001,Weak stock,2.2555570082853236,Weak stock
5.4,Strong stock,1,Weak stock
5.4,Weak stock,2.250891553815302,Weak stock
5.5,Strong stock,1,Weak stock
5.5,Weak stock,2.2462434780409546,Weak stock
5.6000000000000005,Strong stock,1,Weak stock
5.6000000000000005,Weak stock,2.241612701605987,Weak stock
5.7,Strong stock,1,Weak stock
5.7,Weak stock,2.2369991451457247,Weak stock
5.800000000000001,Strong stock,1,Weak stock
5.800000000000001,Weak stock,2.232402729342706,Weak stock
5.9,Strong stock,1,Weak stock
5.9,Weak stock,2.227823374976542,Weak stock
6,Strong stock,1,Weak stock
6,Weak stock,2.2232610029685884,Weak stock
6.1000000000000005,Strong stock,1,Weak stock
6.1000000000000005,Weak stock,2.218715534421927,Weak stock
6.2,Strong stock,1,Weak stock
6.2,Weak stock,2.2141868906571145,Weak stock
6.300000000000001,Strong stock,1,Weak stock
6.300000000000001,Weak stock,2.20967499324409,Weak stock
6.4,Strong stock,1,Weak stock
6.4,Weak stock,2.20517976403063,Weak stock
6.5,Strong stock,1,Weak stock
6.5,Weak stock,2.2007011251676656,Weak stock
6.6000000000000005,Strong stock,1,Weak stock
6.6000000000000005,Weak stock,2.196238999131772,Weak stock
6.7,Strong stock,1,Weak stock
6.7,Weak stock,2.1917933087451087,Weak stock
6.800000000000001,Strong stock,1,Weak stock
6.800000000000001,Weak stock,2.1873639771930398,Weak stock
6.9,Strong stock,1,Weak stock
6.9,Weak stock,2.182950928039681,Weak stock
7,Strong stock,1,Weak stock
7,Weak stock,2.1785540852415517,Weak stock
7.1000000000000005,Strong stock,1,Weak stock
7.1000000000000005,Weak stock,2.174173373159535,Weak stock
7.2,Strong stock,1,Weak stock
7.2,Weak stock,2.169808716569296,Weak stock
7.300000000000001,Strong stock,1,Weak stock
7.300000000000001,Weak stock,2.1654600406703195,Weak stock
7.4,Strong stock,1,Weak stock
7.4,Weak stock,2.161127271093691,Weak stock
7.5,Strong stock,1,Weak stock
7.5,Weak stock,2.156810333908757,Weak stock
7.6000000000000005,Strong stock,1,Weak stock
7.6000000000000005,Weak stock,2.152509155628762,Weak stock
7.7,Strong stock,1,Weak stock
7.7,Weak stock,2.148223663215571,Weak stock
7.800000000000001,Strong stock,1,Weak stock
7.800000000000001,Weak stock,2.1439537840835645,Weak stock
7.9,Strong stock,1,Weak stock
7.9,Weak stock,2.139699446102793,Weak stock
8,Strong stock,1,Weak stock
8,Weak stock,2.135460577601454,Weak stock
8.1,Strong stock,1,Weak stock
8.1,Weak stock,2.1312371073677743,Weak stock
8.200000000000001,Strong stock,1,Weak stock
8.200000000000001,Weak stock,2.127028964651342,Weak stock
8.3,Strong stock,1,Weak stock
8.3,Weak stock,2.1228360791639593,Weak stock
8.4,Strong stock,1,Weak stock
8.4,Weak stock,2.1186583810800492,Weak stock
8.5,Strong stock,1,Weak stock
8.5,Weak stock,2.114495801036675,Weak stock
8.6,Strong stock,1,Weak stock
8.6,Weak stock,2.1103482701317615,Weak stock
8.700000000000001,Strong stock,1,Weak stock
8.700000000000001,Weak stock,2.1062157199446077,Weak stock
8.8,Strong stock,1,Weak stock
8.8,Weak stock,2.1020980824947073,Weak stock
8.9,Strong stock,1,Weak stock
8.9,Weak stock,2.097995290241746,Weak stock
9,Strong stock,1,Weak stock
9,Weak stock,2.09390727612948,Weak stock
9.1,Strong stock,1,Weak stock
9.1,Weak stock,2.089833973557253,Weak stock
9.200000000000001,Strong stock,1,Weak stock
9.200000000000001,Weak stock,2.085775316366626,Weak stock
9.3,Strong stock,1,Weak stock
9.3,Weak stock,2.081731238859349,Weak stock
9.4,Strong stock,1,Weak stock
9.4,Weak stock,2.0777016757963276,Weak stock
9.5,Strong stock,1,Weak stock
9.5,Weak stock,2.073686562382332,Weak stock
9.600000000000001,Strong stock,1,Weak stock
9.600000000000001,Weak stock,2.0696858342810187,Weak stock
9.700000000000001,Strong stock,1,Weak stock
9.700000000000001,Weak stock,2.0656994275831284,Weak stock
9.8,Strong stock,1,Weak stock
9.8,Weak stock,2.061727278804825,Weak stock
9.9,Strong stock,1,Weak stock
9.9,Weak stock,2.0577693249220093,Weak stock
10,Strong stock,1,Weak stock
10,Weak stock,2.053825503345901,Weak stock
10.100000000000001,Strong stock,1,Weak stock
10.100000000000001,Weak stock,2.049895751910886,Weak stock
10.200000000000001,Strong stock,1,Weak stock
10.200000000000001,Weak stock,2.0459800088879567,Weak stock
10.3,Strong stock,1,Weak stock
10.3,Weak stock,2.0420782129828186,Weak stock
10.4,Strong stock,1,Weak stock
10.4,Weak stock,2.0381903033224553,Weak stock
10.5,Strong stock,1,Weak stock
10.5,Weak stock,2.0343162194663162,Weak stock
10.600000000000001,Strong stock,1,Weak stock
10.600000000000001,Weak stock,2.0304559013796815,Weak stock
10.700000000000001,Strong stock,1,Weak stock
10.700000000000001,Weak stock,2.026609289431436,Weak stock
10.8,Strong stock,1,Weak stock
10.8,Weak stock,2.022776324421067,Weak stock
10.9,Strong stock,1,Weak stock
10.9,Weak stock,2.018956947557307,Weak stock
11,Strong stock,1,Weak stock
11,Weak stock,2.015151100455252,Weak stock
11.100000000000001,Strong stock,1,Weak stock
11.100000000000001,Weak stock,2.0113587251348393,Weak stock
11.200000000000001,Strong stock,1,Weak stock
11.200000000000001,Weak stock,2.007579764017944,Weak stock
11.3,Strong stock,1,Weak stock
11.3,Weak stock,2.0038141599254726,Weak stock
11.4,Strong stock,1,Weak stock
11.4,Weak stock,2.0000618560744683,Weak stock
11.5,Strong stock,1,Weak stock
11.5,Weak stock,1.9963227960752188,Weak stock
11.600000000000001,Strong stock,1,Weak stock
11.600000000000001,Weak stock,1.9925969239283732,Weak stock
11.700000000000001,Strong stock,1,Weak stock
11.700000000000001,Weak stock,1.9888841840220715,Weak stock
11.8,Strong stock,1,Weak stock
11.8,Weak stock,1.9851845211290833,Weak stock
11.9,Strong stock,1,Weak stock
11.9,Weak stock,1.9814978804039596,Weak stock
12,Strong stock,1,Weak stock
12,Weak stock,1.977824207380145,Weak stock
12.100000000000001,Strong stock,1,Weak stock
12.100000000000001,Weak stock,1.9741634479672188,Weak stock
12.200000000000001,Strong stock,1,Weak stock
12.200000000000001,Weak stock,1.9705155484482557,Weak stock
12.3,Strong stock,1,Weak stock
12.3,Weak stock,1.96688045547678,Weak stock
12.4,Strong stock,1,Weak stock
12.4,Weak stock,1.9632581160740314,Weak stock
12.5,Strong stock,1,Weak stock
12.5,Weak stock,1.9596484776262966,Weak stock
12.600000000000001,Strong stock,1,Weak stock
12.600000000000001,Weak stock,1.956051487882149,Weak stock
12.700000000000001,Strong stock,1,Weak stock
12.700000000000001,Weak stock,1.952467094949734,Weak stock
12.8,Strong stock,1,Weak stock
12.8,Weak stock,1.9488952472940704,Weak stock
12.9,Strong stock,1,Weak stock
12.9,Weak stock,1.9453358937343734,Weak stock
13,Strong stock,1,Weak stock
13,Weak stock,1.9417889834413982,Weak stock
13.100000000000001,Strong stock,1,Weak stock
13.100000000000001,Weak stock,1.9382544659348007,Weak stock
13.200000000000001,Strong stock,1,Weak stock
13.200000000000001,Weak stock,1.9347322910805203,Weak stock
13.3,Strong stock,1,Weak stock
13.3,Weak stock,1.9312224090881798,Weak stock
13.4,Strong stock,1,Weak stock
13.4,Weak stock,1.9277247705085085,Weak stock
13.5,Strong stock,1,Weak stock
13.5,Weak stock,1.9242393262307833,Weak stock
13.600000000000001,Strong stock,1,Weak stock
13.600000000000001,Weak stock,1.9207660274802885,Weak stock
13.700000000000001,Strong stock,1,Weak stock
13.700000000000001,Weak stock,1.9173048258158003,Weak stock
13.8,Strong stock,1,Weak stock
13.8,Weak stock,1.9138556731270853,Weak stock
13.9,Strong stock,1,Weak stock
13.9,Weak stock,1.9104185216324236,Weak stock
14,Strong stock,1,Weak stock
14,Weak stock,1.9069933238761518,Weak stock
14.100000000000001,Strong stock,1,Weak stock
14.100000000000001,Weak stock,1.903580032726222,Weak stock
14.200000000000001,Strong stock,1,Weak stock
14.200000000000001,Weak stock,1.9001786013717827,Weak stock
14.3,Strong stock,1,Weak stock
14.3,Weak stock,1.89678898332078,Weak stock
14.4,Strong stock,1,Weak stock
14.4,Weak stock,1.8934111323975786,Weak stock
14.5,Strong stock,1,Weak stock
14.5,Weak stock,1.8900450027406002,Weak stock
14.600000000000001,Strong stock,1,Weak stock
14.600000000000001,Weak stock,1.8866905487999832,Weak stock
14.700000000000001,Strong stock,1,Weak stock
14.700000000000001,Weak stock,1.883347725335261,Weak stock
14.8,Strong stock,1,Weak stock
14.8,Weak stock,1.8800164874130585,Weak stock
14.9,Strong stock,1,Weak stock
14.9,Weak stock,1.8766967904048084,Weak stock
15,Strong stock,1,Weak stock
15,Weak stock,1.873388589984486,Weak stock
15.100000000000001,Strong stock,1,Weak stock
15.100000000000001,Weak stock,1.8700918421263628,Weak stock
15.200000000000001,Strong stock,1,Weak stock
15.200000000000001,Weak stock,1.8668065031027774,Weak stock
15.3,Strong stock,1,Weak stock
15.3,Weak stock,1.8635325294819267,Weak stock
15.4,Strong stock,1,Weak stock
15.4,Weak stock,1.8602698781256728,Weak stock
15.5,Strong stock,1,Weak stock
15.5,Weak stock,1.8570185061873703,Weak stock
15.600000000000001,Strong stock,1,Weak stock
15.600000000000001,Weak stock,1.8537783711097087,Weak stock
15.700000000000001,Strong stock,1,Weak stock
15.700000000000001,Weak stock,1.8505494306225747,Weak stock
15.8,Strong stock,1,Weak stock
15.8,Weak stock,1.8473316427409312,Weak stock
15.9,Strong stock,1,Weak stock
15.9,Weak stock,1.844124965762712,Weak stock
16,Strong stock,1,Weak stock
16,Weak stock,1.8409293582667374,Weak stock
16.1,Strong stock,1,Weak stock
16.1,Weak stock,1.8377447791106412,Weak stock
16.2,Strong stock,1,Weak stock
16.2,Weak stock,1.8345711874288193,Weak stock
16.3,Strong stock,1,Weak stock
16.3,Weak stock,1.8314085426303925,Weak stock
16.400000000000002,Strong stock,1,Weak stock
16.400000000000002,Weak stock,1.828256804397186,Weak stock
16.5,Strong stock,1,Weak stock
16.5,Weak stock,1.8251159326817266,Weak stock
16.6,Strong stock,1,Weak stock
16.6,Weak stock,1.8219858877052517,Weak stock
16.7,Strong stock,1,Weak stock
16.7,Weak stock,1.8188666299557423,Weak stock
16.8,Strong stock,1,Weak stock
16.8,Weak stock,1.8157581201859618,Weak stock
16.900000000000002,Strong stock,1,Weak stock
16.900000000000002,Weak stock,1.812660319411517,Weak stock
17,Strong stock,1,Weak stock
17,Weak stock,1.809573188908932,Weak stock
17.1,Strong stock,1,Weak stock
17.1,Weak stock,1.806496690213738,Weak stock
17.2,Strong stock,1,Weak stock
17.2,Weak stock,1.803430785118579,Weak stock
17.3,Strong stock,1,Weak stock
17.3,Weak stock,1.80037543567133,Weak stock
17.400000000000002,Strong stock,1,Weak stock
17.400000000000002,Weak stock,1.7973306041732322,Weak stock
17.5,Strong stock,1,Weak stock
17.5,Weak stock,1.7942962531770419,Weak stock
17.6,Strong stock,1,Weak stock
17.6,Weak stock,1.7912723454851929,Weak stock
17.7,Strong stock,1,Weak stock
17.7,Weak stock,1.7882588441479759,Weak stock
17.8,Strong stock,1,Weak stock
17.8,Weak stock,1.7852557124617274,Weak stock
17.900000000000002,Strong stock,1,Weak stock
17.900000000000002,Weak stock,1.782262913967038,Weak stock
18,Strong stock,1,Weak stock
18,Weak stock,1.7792804124469699,Weak stock
18.1,Strong stock,1,Weak stock
18.1,Weak stock,1.7763081719252902,Weak stock
18.2,Strong stock,1,Weak stock
18.2,Weak stock,1.773346156664718,Weak stock
18.3,Strong stock,1,Weak stock
18.3,Weak stock,1.770394331165183,Weak stock
18.400000000000002,Strong stock,1,Weak stock
18.400000000000002,Weak stock,1.7674526601620997,Weak stock
18.5,Strong stock,1,Weak stock
18.5,Weak stock,1.7645211086246524,Weak stock
18.6,Strong stock,1,Weak stock
18.6,Weak stock,1.7615996417540938,Weak stock
18.7,Strong stock,1,Weak stock
18.7,Weak stock,1.7586882249820577,Weak stock
18.8,Strong stock,1,Weak stock
18.8,Weak stock,1.7557868239688819,Weak stock
18.900000000000002,Strong stock,1,Weak stock
18.900000000000002,Weak stock,1.7528954046019454,Weak stock
19,Strong stock,1,Weak stock
19,Weak stock,1.7500139329940174,Weak stock
19.1,Strong stock,1,Weak stock
19.1,Weak stock,1.7471423754816178,Weak stock
19.200000000000003,Strong stock,1,Weak stock
19.200000000000003,Weak stock,1.7442806986233907,Weak stock
19.3,Strong stock,1,Weak stock
19.3,Weak stock,1.7414288691984903,Weak stock
19.400000000000002,Strong stock,1,Weak stock
19.400000000000002,Weak stock,1.7385868542049758,Weak stock
19.5,Strong stock,1,Weak stock
19.5,Weak stock,1.7357546208582213,Weak stock
19.6,Strong stock,1,Weak stock
19.6,Weak stock,1.7329321365893346,Weak stock
19.700000000000003,Strong stock,1,Weak stock
19.700000000000003,Weak stock,1.7301193690435894,Weak stock
19.8,Strong stock,1,Weak stock
19.8,Weak stock,1.7273162860788682,Weak stock
19.900000000000002,Strong stock,1,Weak stock
19.900000000000002,Weak stock,1.7245228557641143,Weak stock
20,Strong stock,1,Weak stock
20,Weak stock,1.7217390463777988,Weak stock
20.1,Strong stock,1,Weak stock
20.1,Weak stock,1.718964826406394,Weak stock
20.200000000000003,Strong stock,1,Weak stock
20.200000000000003,Weak stock,1.7162001645428608,Weak stock
20.3,Strong stock,1,Weak stock
20.3,Weak stock,1.7134450296851462,Weak stock
20.400000000000002,Strong stock,1,Weak stock
20.400000000000002,Weak stock,1.710699390934689,Weak stock
20.5,Strong stock,1,Weak stock
20.5,Weak stock,1.7079632175949395,Weak stock
20.6,Strong stock,1,Weak stock
20.6,Weak stock,1.7052364791698857,Weak stock
20.700000000000003,Strong stock,1,Weak stock
20.700000000000003,Weak stock,1.7025191453625943,Weak stock
20.8,Strong stock,1,Weak stock
20.8,Weak stock,1.6998111860737566,Weak stock
20.900000000000002,Strong stock,1,Weak stock
20.900000000000002,Weak stock,1.697112571400248,Weak stock
21,Strong stock,1,Weak stock
21,Weak stock,1.6944232716336949,Weak stock
21.1,Strong stock,1,Weak stock
21.1,Weak stock,1.6917432572590536,Weak stock
21.200000000000003,Strong stock,1,Weak stock
21.200000000000003,Weak stock,1.6890724989531976,Weak stock
21.3,Strong stock,1,Weak stock
21.3,Weak stock,1.6864109675835142,Weak stock
21.400000000000002,Strong stock,1,Weak stock
21.400000000000002,Weak stock,1.6837586342065107,Weak stock
21.5,Strong stock,1,Weak stock
21.5,Weak stock,1.6811154700664304,Weak stock
21.6,Strong stock,1,Weak stock
21.6,Weak stock,1.6784814465938764,Weak stock
21.700000000000003,Strong stock,1,Weak stock
21.700000000000003,Weak stock,1.6758565354044472,Weak stock
21.8,Strong stock,1,Weak stock
21.8,Weak stock,1.6732407082973773,Weak stock
21.900000000000002,Strong stock,1,Weak stock
21.900000000000002,Weak stock,1.6706339372541905,Weak stock
22,Strong stock,1,Weak stock
22,Weak stock,1.6680361944373594,Weak stock
22.1,Strong stock,1,Weak stock
22.1,Weak stock,1.6654474521889753,Weak stock
22.200000000000003,Strong stock,1,Weak stock
22.200000000000003,Weak stock,1.6628676830294251,Weak stock
22.3,Strong stock,1,Weak stock
22.3,Weak stock,1.6602968596560783,Weak stock
22.400000000000002,Strong stock,1,Weak stock
22.400000000000002,Weak stock,1.6577349549419802,Weak stock
22.5,Strong stock,1,Weak stock
22.5,Weak stock,1.6551819419345564,Weak stock
22.6,Strong stock,1,Weak stock
22.6,Weak stock,1.6526377938543229,Weak stock
22.700000000000003,Strong stock,1,Weak stock
22.700000000000003,Weak stock,1.6501024840936047,Weak stock
22.8,Strong stock,1,Weak stock
22.8,Weak stock,1.6475759862152648,Weak stock
22.900000000000002,Strong stock,1,Weak stock
22.900000000000002,Weak stock,1.6450582739514372,Weak stock
23,Strong stock,1,Weak stock
23,Weak stock,1.642549321202272,Weak stock
23.1,Strong stock,1,Weak stock
23.1,Weak stock,1.6400491020346828,Weak stock
23.200000000000003,Strong stock,1,Weak stock
23.200000000000003,Weak stock,1.6375575906811095,Weak stock
23.3,Strong stock,1,Weak stock
23.3,Weak stock,1.6350747615382804,Weak stock
23.400000000000002,Strong stock,1,Weak stock
23.400000000000002,Weak stock,1.6326005891659872,Weak stock
23.5,Strong stock,1,Weak stock
23.5,Weak stock,1.6301350482858665,Weak stock
23.6,Strong stock,1,Weak stock
23.6,Weak stock,1.6276781137801863,Weak stock
23.700000000000003,Strong stock,1,Weak stock
23.700000000000003,Weak stock,1.6252297606906434,Weak stock
23.8,Strong stock,1,Weak stock
23.8,Weak stock,1.622789964217164,Weak stock
23.900000000000002,Strong stock,1,Weak stock
23.900000000000002,Weak stock,1.6203586997167145,Weak stock
24,Strong stock,1,Weak stock
