time,stock_catch,catch_size,scenario_label
13.3,Weak stock,0.05542900382538611,Strong stock
13.4,Strong stock,0.061809894957553256,Strong stock
13.4,Weak stock,0.055799354617820075,Strong stock
13.5,Strong stock,0.06223042345027477,Strong stock
13.5,Weak stock,0.056171387806924294,Strong stock
13.600000000000001,Strong stock,0.0626529758641773,Strong stock
13.600000000000001,Weak stock,0.05654510595162641,Strong stock
13.700000000000001,Strong stock,0.06307755682505638,Strong stock
13.700000000000001,Weak stock,0.05692051158198088,Strong stock
13.8,Strong stock,0.0635041709404581,Strong stock
13.8,Weak stock,0.057297607198930636,Strong stock
13.9,Strong stock,0.06393282279946984,Strong stock
13.9,Weak stock,0.057676395274069134,Strong stock
14,Strong stock,0.06436351697251025,Strong stock
14,Weak stock,0.058056878249402595,Strong stock
14.100000000000001,Strong stock,0.06479625801111902,Strong stock
14.100000000000001,Weak stock,0.05843905853711262,Strong stock
14.200000000000001,Strong stock,0.06523105044774606,Strong stock
14.200000000000001,Weak stock,0.05882293851931885,Strong stock
14.3,Strong stock,0.06566789879554033,Strong stock
14.3,Weak stock,0.059208520547842126,Strong stock
14.4,Strong stock,0.06610680754813814,Strong stock
14.4,Weak stock,0.059595806943967655,Strong stock
14.5,Strong stock,0.06654778117945102,Strong stock
14.5,Weak stock,0.05998479999820856,Strong stock
14.600000000000001,Strong stock,0.06699082414345317,Strong stock
14.600000000000001,Weak stock,0.060375501970069426,Strong stock
14.700000000000001,Strong stock,0.06743594087396833,Strong stock
14.700000000000001,Weak stock,0.0607679150878102,Strong stock
14.8,Strong stock,0.06788313578445643,Strong stock
14.8,Weak stock,0.06116204154821025,Strong stock
14.9,Strong stock,0.06833241326779954,Strong stock
14.9,Weak stock,0.06155788351633247,Strong stock
15,Strong stock,0.06878377769608758,Strong stock
15,Weak stock,0.06195544312528775,Strong stock
15.100000000000001,Strong stock,0.06923723342040337,Strong stock
15.100000000000001,Weak stock,0.062354722475999484,Strong stock
15.200000000000001,Strong stock,0.06969278477060743,Strong stock
15.200000000000001,Weak stock,0.06275572363696828,Strong stock
15.3,Strong stock,0.07015043605512232,Strong stock
15.3,Weak stock,0.06315844864403693,Strong stock
15.4,Strong stock,0.07061019156071639,Strong stock
15.4,Weak stock,0.06356289950015538,Strong stock
15.5,Strong stock,0.07107205555228732,Strong stock
15.5,Weak stock,0.06396907817514616,Strong stock
15.600000000000001,Strong stock,0.071536032272645,Strong stock
15.600000000000001,Weak stock,0.06437698660546969,Strong stock
15.700000000000001,Strong stock,0.07200212594229419,Strong stock
15.700000000000001,Weak stock,0.06478662669398995,Strong stock
15.8,Strong stock,0.07247034075921667,Strong stock
15.8,Weak stock,0.06519800030974036,Strong stock
15.9,Strong stock,0.07294068089865301,Strong stock
15.9,Weak stock,0.06561110928768993,Strong stock
16,Strong stock,0.07341315051288391,Strong stock
16,Weak stock,0.06602595542850923,Strong stock
16.1,Strong stock,0.07388775373101118,Strong stock
16.1,Weak stock,0.06644254049833727,Strong stock
16.2,Strong stock,0.07436449465873825,Strong stock
16.2,Weak stock,0.0668608662285479,Strong stock
16.3,Strong stock,0.07484337737815047,Strong stock
16.3,Weak stock,0.06728093431551706,Strong stock
16.400000000000002,Strong stock,0.07532440594749475,Strong stock
16.400000000000002,Weak stock,0.0677027464203897,Strong stock
16.5,Strong stock,0.0758075844009591,Strong stock
16.5,Weak stock,0.06812630416884753,Strong stock
16.6,Strong stock,0.07629291674845172,Strong stock
16.6,Weak stock,0.068551609150876755,Strong stock
16.7,Strong stock,0.07678040697537962,Strong stock
16.7,Weak stock,0.06897866292053596,Strong stock
16.8,Strong stock,0.07727005904242708,Strong stock
16.8,Weak stock,0.06940746699572466,Strong stock
16.900000000000002,Strong stock,0.07776187688533363,Strong stock
16.900000000000002,Weak stock,0.0698380228579519,Strong stock
17,Strong stock,0.07825586441467165,Strong stock
17,Weak stock,0.07027033195210526,Strong stock
17.1,Strong stock,0.0787520255156239,Strong stock
17.1,Weak stock,0.07070439568622022,Strong stock
17.2,Strong stock,0.07925036404776041,Strong stock
17.2,Weak stock,0.07114021543124982,Strong stock
17.3,Strong stock,0.07975088384481535,Strong stock
17.3,Weak stock,0.07157779252083488,Strong stock
17.400000000000002,Strong stock,0.08025358871446339,Strong stock
17.400000000000002,Weak stock,0.07201712825107424,Strong stock
17.5,Strong stock,0.0807584824380957,Strong stock
17.5,Weak stock,0.07245822388029576,Strong stock
17.6,Strong stock,0.08126556877059612,Strong stock
17.6,Weak stock,0.07290108062882755,Strong stock
17.7,Strong stock,0.0817748514401164,Strong stock
17.7,Weak stock,0.07334569967876967,Strong stock
17.8,Strong stock,0.08228633414785176,Strong stock
17.8,Weak stock,0.07379208217376634,Strong stock
17.900000000000002,Strong stock,0.08280002056781581,Strong stock
17.900000000000002,Weak stock,0.07424022921877846,Strong stock
18,Strong stock,0.08331591434661535,Strong stock
18,Weak stock,0.07469014187985669,Strong stock
18.1,Strong stock,0.08383401910322506,Strong stock
18.1,Weak stock,0.07514182118391517,Strong stock
18.2,Strong stock,0.08435433842876167,Strong stock
18.2,Weak stock,0.07559526811850545,Strong stock
18.3,Strong stock,0.08487687588625813,Strong stock
18.3,Weak stock,0.07605048363159121,Strong stock
18.400000000000002,Strong stock,0.08540163501043756,Strong stock
18.400000000000002,Weak stock,0.07650746863132327,Strong stock
18.5,Strong stock,0.08592861930748685,Strong stock
18.5,Weak stock,0.07696622398581557,Strong stock
18.6,Strong stock,0.08645783225483035,Strong stock
18.6,Weak stock,0.07742675052292126,Strong stock
18.7,Strong stock,0.08698927730090289,Strong stock
18.7,Weak stock,0.07788904903000962,Strong stock
18.8,Strong stock,0.08752295786492319,Strong stock
18.8,Weak stock,0.07835312025374354,Strong stock
18.900000000000002,Strong stock,0.08805887733666681,Strong stock
18.900000000000002,Weak stock,0.07881896489985783,Strong stock
19,Strong stock,0.0885970390762388,Strong stock
19,Weak stock,0.07928658363293772,Strong stock
19.1,Strong stock,0.0891374464138467,Strong stock
19.1,Weak stock,0.07975597707619861,Strong stock
19.200000000000003,Strong stock,0.08968010264957284,Strong stock
19.200000000000003,Weak stock,0.08022714581126589,Strong stock
19.3,Strong stock,0.0902250110531469,Strong stock
19.3,Weak stock,0.08070009037795604,Strong stock
19.400000000000002,Strong stock,0.09077217486371826,Strong stock
19.400000000000002,Weak stock,0.08117481127405801,Strong stock
19.5,Strong stock,0.09132159728962809,Strong stock
19.5,Weak stock,0.08165130895511553,Strong stock
19.6,Strong stock,0.09187328150818182,Strong stock
19.6,Weak stock,0.08212958383421019,Strong stock
19.700000000000003,Strong stock,0.09242723066542081,Strong stock
19.700000000000003,Weak stock,0.08260963628174534,Strong stock
19.8,Strong stock,0.09298344787589463,Strong stock
19.8,Weak stock,0.0830914666252305,Strong stock
19.900000000000002,Strong stock,0.09354193622243298,Strong stock
19.900000000000002,Weak stock,0.08357507514906688,Strong stock
20,Strong stock,0.09410269875591738,Strong stock
20,Weak stock,0.08406046209433364,Strong stock
20.1,Strong stock,0.09466573849505346,Strong stock
20.1,Weak stock,0.0845476276585752,Strong stock
20.200000000000003,Strong stock,0.09523105842614228,Strong stock
20.200000000000003,Weak stock,0.08503657199558864,Strong stock
20.3,Strong stock,0.09579866150285266,Strong stock
20.3,Weak stock,0.08552729521521331,Strong stock
20.400000000000002,Strong stock,0.09636855064599274,Strong stock
20.400000000000002,Weak stock,0.08601979738311998,Strong stock
20.5,Strong stock,0.09694072874328191,Strong stock
20.5,Weak stock,0.08651407852060186,Strong stock
20.6,Strong stock,0.09751519864912284,Strong stock
20.6,Weak stock,0.08701013860436628,Strong stock
20.700000000000003,Strong stock,0.0980919631843731,Strong stock
20.700000000000003,Weak stock,0.08750797756632706,Strong stock
20.8,Strong stock,0.09867102513611743,Strong stock
20.8,Weak stock,0.08800759529339823,Strong stock
20.900000000000002,Strong stock,0.09925238725743966,Strong stock
20.900000000000002,Weak stock,0.08850899162728892,Strong stock
21,Strong stock,0.09983605226719489,Strong stock
21,Weak stock,0.08901216636429848,Strong stock
21.1,Strong stock,0.1004220228497815,Strong stock
21.1,Weak stock,0.08951711925511352,Strong stock
21.200000000000003,Strong stock,0.10101030165491365,Strong stock
21.200000000000003,Weak stock,0.09002385000460547,Strong stock
21.3,Strong stock,0.10160089129739368,Strong stock
21.3,Weak stock,0.09053235827162956,Strong stock
21.400000000000002,Strong stock,0.10219379435688457,Strong stock
21.400000000000002,Weak stock,0.0910426436688248,Strong stock
21.5,Strong stock,0.10278901337768259,Strong stock
21.5,Weak stock,0.09155470576241474,Strong stock
21.6,Strong stock,0.10338655086849032,Strong stock
21.6,Weak stock,0.0920685440720101,Strong stock
21.700000000000003,Strong stock,0.10398640930218937,Strong stock
21.700000000000003,Weak stock,0.092584158070411815,Strong stock
21.8,Strong stock,0.1045885911156138,Strong stock
21.8,Weak stock,0.09310154718341579,Strong stock
21.900000000000002,Strong stock,0.10519309870932339,Strong stock
21.900000000000002,Weak stock,0.09362071078961871,Strong stock
22,Strong stock,0.10579993444737698,Strong stock
22,Weak stock,0.09414164822022483,Strong stock
22.1,Strong stock,0.1064091006571067,Strong stock
22.1,Weak stock,0.09466435875885462,Strong stock
22.200000000000003,Strong stock,0.10702059962889161,Strong stock
22.200000000000003,Weak stock,0.09518884164135395,Strong stock
22.3,Strong stock,0.10763443361593206,Strong stock
22.3,Weak stock,0.09571509605560505,Strong stock
22.400000000000002,Strong stock,0.10825060483402428,Strong stock
22.400000000000002,Weak stock,0.09624312114133864,Strong stock
22.5,Strong stock,0.10886911546133501,Strong stock
22.5,Weak stock,0.0967729159899475,Strong stock
22.6,Strong stock,0.10948996763817671,Strong stock
22.6,Weak stock,0.09730447964430113,Strong stock
22.700000000000003,Strong stock,0.1101131634667828,Strong stock
22.700000000000003,Weak stock,0.09783781109856214,Strong stock
22.8,Strong stock,0.1107387050110835,Strong stock
22.8,Weak stock,0.09837290929800374,Strong stock
22.900000000000002,Strong stock,0.11136659429648162,Strong stock
22.900000000000002,Weak stock,0.09890977313882893,Strong stock
23,Strong stock,0.11199683330962902,Strong stock
23,Weak stock,0.0994484014679906,Strong stock
23.1,Strong stock,0.11262942399820344,Strong stock
23.1,Weak stock,0.09998879308301402,Strong stock
23.200000000000003,Strong stock,0.11326436827068533,Strong stock
23.200000000000003,Weak stock,0.10053094673181978,Strong stock
23.3,Strong stock,0.11390166799613535,Strong stock
23.3,Weak stock,0.10107486111254887,Strong stock
23.400000000000002,Strong stock,0.11454132500397239,Strong stock
23.400000000000002,Weak stock,0.10162053487338922,Strong stock
23.5,Strong stock,0.11518334108375158,Strong stock
23.5,Weak stock,0.1021679666124035,Strong stock
23.6,Strong stock,0.11582771798494329,Strong stock
23.6,Weak stock,0.10271715487735898,Strong stock
23.700000000000003,Strong stock,0.11647445741671196,Strong stock
23.700000000000003,Weak stock,0.10326809816555835,Strong stock
23.8,Strong stock,0.11712356104769582,Strong stock
23.8,Weak stock,0.10382079492367266,Strong stock
23.900000000000002,Strong stock,0.11777503050578714,Strong stock
23.900000000000002,Weak stock,0.10437524354757588,Strong stock
24,Strong stock,0.11842886737791228,Strong stock
24,Weak stock,0.10493144238218045,Strong stock
24.1,Strong stock,0.11908507320981339,Strong stock
24.1,Weak stock,0.10548938972127576,Strong stock
24.200000000000003,Strong stock,0.1197436495058295,Strong stock
24.200000000000003,Weak stock,0.10604908380736701,Strong stock
24.3,Strong stock,0.12040459772867868,Strong stock
24.3,Weak stock,0.10661052283151642,Strong stock
24.400000000000002,Strong stock,0.12106791929924096,Strong stock
24.400000000000002,Weak stock,0.10717370493318638,Strong stock
24.5,Strong stock,0.12173361559634123,Strong stock
24.5,Weak stock,0.10773862820008395,Strong stock
24.6,Strong stock,0.12240168795653329,Strong stock
24.6,Weak stock,0.10830529066800738,Strong stock
24.700000000000003,Strong stock,0.12307213767388403,Strong stock
24.700000000000003,Weak stock,0.10887369032069431,Strong stock
24.8,Strong stock,0.12374496599975857,Strong stock
24.8,Weak stock,0.10944382508967186,Strong stock
24.900000000000002,Strong stock,0.12442017414260585,Strong stock
24.900000000000002,Weak stock,0.11001569285410874,Strong stock
25,Strong stock,0.1250977632677448,Strong stock
25,Weak stock,0.11058929144066873,Strong stock
25.1,Strong stock,0.12577773449715152,Strong stock
25.1,Weak stock,0.1111646186233668,Strong stock
25.200000000000003,Strong stock,0.1264600889092465,Strong stock
25.200000000000003,Weak stock,0.11174167212342635,Strong stock
25.3,Strong stock,0.12714482753868325,Strong stock
25.3,Weak stock,0.11232044960913908,Strong stock
25.400000000000002,Strong stock,0.12783195137613715,Strong stock
25.400000000000002,Weak stock,0.11290094869572642,Strong stock
25.5,Strong stock,0.1285214613680951,Strong stock
25.5,Weak stock,0.11348316694520294,Strong stock
25.6,Strong stock,0.1292133584166462,Strong stock
25.6,Weak stock,0.11406710186624208,Strong stock
25.700000000000003,Strong stock,0.12990764337927266,Strong stock
25.700000000000003,Weak stock,0.11465275091404352,Strong stock
25.8,Strong stock,0.13060431706864198,Strong stock
25.8,Weak stock,0.11524011149020284,Strong stock
25.900000000000002,Strong stock,0.13130338025239974,Strong stock
25.900000000000002,Weak stock,0.11582918094258329,Strong stock
26,Strong stock,0.13200483365296306,Strong stock
26,Weak stock,0.11641995656518923,Strong stock
26.1,Strong stock,0.13270867794731497,Strong stock
26.1,Weak stock,0.11701243559804249,Strong stock
26.200000000000003,Strong stock,0.1334149137667998,Strong stock
26.200000000000003,Weak stock,0.1176066152270598,Strong stock
26.3,Strong stock,0.1341235416969191,Strong stock
26.3,Weak stock,0.1182024925839337,Strong stock
26.400000000000002,Strong stock,0.13483456227712876,Strong stock
26.400000000000002,Weak stock,0.11880006474601411,Strong stock
26.5,Strong stock,0.1355479760006366,Strong stock
26.5,Weak stock,0.11939932873619336,Strong stock
26.6,Strong stock,0.1362637833142014,Strong stock
26.6,Weak stock,0.12000028152279285,Strong stock
26.700000000000003,Strong stock,0.13698198461793235,Strong stock
26.700000000000003,Weak stock,0.120602920019452,Strong stock
26.8,Strong stock,0.13770258026508977,Strong stock
26.8,Weak stock,0.12120724108501958,Strong stock
26.900000000000002,Strong stock,0.13842557056188678,Strong stock
26.900000000000002,Weak stock,0.12181324152344741,Strong stock
27,Strong stock,0.1391509557672914,Strong stock
27,Weak stock,0.12242091808368594,Strong stock
27.1,Strong stock,0.13987873609283066,Strong stock
27.1,Weak stock,0.1230302674595828,Strong stock
27.200000000000003,Strong stock,0.14060891170239467,Strong stock
27.200000000000003,Weak stock,0.12364128628978308,Strong stock
27.3,Strong stock,0.1413414827120424,Strong stock
27.3,Weak stock,0.1242539711576324,Strong stock
27.400000000000002,Strong stock,0.14207644918980813,Strong stock
27.400000000000002,Weak stock,0.12486831859108226,Strong stock
27.5,Strong stock,0.14281381115550934,Strong stock
27.5,Weak stock,0.1254843250625978,Strong stock
27.6,Strong stock,0.14355356858055526,Strong stock
27.6,Weak stock,0.1261019869890678,Strong stock
27.700000000000003,Strong stock,0.14429572138775662,Strong stock
27.700000000000003,Weak stock,0.12672130073171758,Strong stock
27.8,Strong stock,0.14504026945113674,Strong stock
27.8,Weak stock,0.12734226259602388,Strong stock
27.900000000000002,Strong stock,0.1457872125957436,Strong stock
27.900000000000002,Weak stock,0.12796486883163274,Strong stock
28,Strong stock,0.14653655059746287,Strong stock
28,Weak stock,0.12858911563227932,Strong stock
28.1,Strong stock,0.1472882831828325,Strong stock
28.1,Weak stock,0.12921499913571083,Strong stock
28.200000000000003,Strong stock,0.14804241002885818,Strong stock
28.200000000000003,Weak stock,0.12984251542361178,Strong stock
28.3,Strong stock,0.14879893076282996,Strong stock
28.3,Weak stock,0.13047166052153158,Strong stock
28.400000000000002,Strong stock,0.14955784496214058,Strong stock
28.400000000000002,Weak stock,0.13110243039881528,Strong stock
28.5,Strong stock,0.15031915215410416,Strong stock
28.5,Weak stock,0.13173482096853628,Strong stock
28.6,Strong stock,0.15108285181577727,Strong stock
28.6,Weak stock,0.13236882808743233,Strong stock
28.700000000000003,Strong stock,0.15184894337378008,Strong stock
28.700000000000003,Weak stock,0.13300444755584384,Strong stock
28.8,Strong stock,0.15261742620411964,Strong stock
28.8,Weak stock,0.13364167511765476,Strong stock
28.900000000000002,Strong stock,0.15338829963201447,Strong stock
28.900000000000002,Weak stock,0.1342805064602365,Strong stock
29,Strong stock,0.15416156293171954,Strong stock
29,Weak stock,0.1349209372143943,Strong stock
29.1,Strong stock,0.1549372153263539,Strong stock
29.1,Weak stock,0.1355629629543166,Strong stock
29.200000000000003,Strong stock,0.15571525598772867,Strong stock
29.200000000000003,Weak stock,0.1362065791975269,Strong stock
29.3,Strong stock,0.15649568403617695,Strong stock
29.3,Weak stock,0.13685178140483853,Strong stock
29.400000000000002,Strong stock,0.1572784985403847,Strong stock
29.400000000000002,Weak stock,0.1374985649803124,Strong stock
29.5,Strong stock,0.1580636985172236,Strong stock
29.5,Weak stock,0.13814692527121716,Strong stock
29.6,Strong stock,0.15885128293158476,Strong stock
29.6,Weak stock,0.13879685756799262,Strong stock
29.700000000000003,Strong stock,0.15964125069621424,Strong stock
29.700000000000003,Weak stock,0.13944835710421577,Strong stock
29.8,Strong stock,0.16043360067154996,Strong stock
29.8,Weak stock,0.1401014190565698,Strong stock
29.900000000000002,Strong stock,0.16122833166556,Strong stock
29.900000000000002,Weak stock,0.14075603854481616,Strong stock
30,Strong stock,0.1620254424335825,Strong stock
30,Weak stock,0.1414122106317689,Strong stock
30.1,Strong stock,0.1628249316781671,Strong stock
30.1,Weak stock,0.14206993032327295,Strong stock
30.200000000000003,Strong stock,0.1636267980489178,Strong stock
30.200000000000003,Weak stock,0.14272919256818456,Strong stock
30.3,Strong stock,0.16443104014233748,Strong stock
30.3,Weak stock,0.14338999225835478,Strong stock
30.400000000000002,Strong stock,0.16523765650167402,Strong stock
30.400000000000002,Weak stock,0.14405232422861666,Strong stock
30.5,Strong stock,0.166046645616768,Strong stock
30.5,Weak stock,0.14471618325677438,Strong stock
30.6,Strong stock,0.16685800592390176,Strong stock
30.6,Weak stock,0.14538156406359626,Strong stock
30.700000000000003,Strong stock,0.16767173580565065,Strong stock
30.700000000000003,Weak stock,0.14604846131281055,Strong stock
30.8,Strong stock,0.1684878335907352,Strong stock
30.8,Weak stock,0.14671686961110397,Strong stock
30.900000000000002,Strong stock,0.16930629755387572,Strong stock
30.900000000000002,Weak stock,0.1473867835081239,Strong stock
31,Strong stock,0.17012712591564796,Strong stock
31,Weak stock,0.1480581974964832,Strong stock
31.1,Strong stock,0.17095031684234097,Strong stock
31.1,Weak stock,0.14873110601176853,Strong stock
31.200000000000003,Strong stock,0.1717758684458159,Strong stock
31.200000000000003,Weak stock,0.14940550343255118,Strong stock
31.3,Strong stock,0.1726037787833678,Strong stock
31.3,Weak stock,0.15008138408040192,Strong stock
31.400000000000002,Strong stock,0.17343404585758793,Strong stock
31.400000000000002,Weak stock,0.1507587422199083,Strong stock
31.5,Strong stock,0.17426666761622864,Strong stock
31.5,Weak stock,0.1514375720586956,Strong stock
31.6,Strong stock,0.1751016419520696,Strong stock
31.6,Weak stock,0.15211786774745045,Strong stock
31.700000000000003,Strong stock,0.1759389667027862,Strong stock
31.700000000000003,Weak stock,0.15279962337994835,Strong stock
31.8,Strong stock,0.1767786396508191,Strong stock
31.8,Weak stock,0.1534828329930836,Strong stock
31.900000000000002,Strong stock,0.1776206585232471,Strong stock
31.900000000000002,Weak stock,0.15416749056690376,Strong stock
32,Strong stock,0.1784650209916597,Strong stock
32,Weak stock,0.15485359002464538,Strong stock
32.1,Strong stock,0.17931172467203382,Strong stock
32.1,Weak stock,0.15554112523277533,Strong stock
32.2,Strong stock,0.1801607671246105,Strong stock
32.2,Weak stock,0.15623009000103324,Strong stock
32.300000000000004,Strong stock,0.18101214585377476,Strong stock
32.300000000000004,Weak stock,0.15692047808247916,Strong stock
32.4,Strong stock,0.18186585830793692,Strong stock
32.4,Weak stock,0.15761228317354292,Strong stock
32.5,Strong stock,0.18272190187941628,Strong stock
32.5,Weak stock,0.15830549891407825,Strong stock
32.6,Strong stock,0.18358027390432569,Strong stock
32.6,Weak stock,0.15900011888741894,Strong stock
32.7,Strong stock,0.18444097166245943,Strong stock
32.7,Weak stock,0.15969613662043913,Strong stock
32.800000000000004,Strong stock,0.18530399237718242,Strong stock
32.800000000000004,Weak stock,0.1603935455836172,Strong stock
32.9,Strong stock,0.1861693332153216,Strong stock
32.9,Weak stock,0.16109233919110222,Strong stock
33,Strong stock,0.18703699128705914,Strong stock
33,Weak stock,0.16179251080078455,Strong stock
33.1,Strong stock,0.18790696364582796,Strong stock
33.1,Weak stock,0.16249405371436934,Strong stock
33.2,Strong stock,0.18877924728820925,Strong stock
33.2,Weak stock,0.163196961177454,Strong stock
33.300000000000004,Strong stock,0.18965383915383227,Strong stock
33.300000000000004,Weak stock,0.16390122637960838,Strong stock
33.4,Strong stock,0.19053073612527566,Strong stock
33.4,Weak stock,0.1646068424544591,Strong stock
33.5,Strong stock,0.1914099350279717,Strong stock
33.5,Weak stock,0.16531380247977723,Strong stock
33.6,Strong stock,0.1922914326301122,Strong stock
33.6,Weak stock,0.16602209947756882,Strong stock
33.7,Strong stock,0.19317522564255646,Strong stock
33.7,Weak stock,0.1667317264141698,Strong stock
33.800000000000004,Strong stock,0.19406131071874166,Strong stock
33.800000000000004,Weak stock,0.16744267620034367,Strong stock
33.9,Strong stock,0.1949496844545959,Strong stock
33.9,Weak stock,0.16815494169138334,Strong stock
34,Strong stock,0.19584034338845224,Strong stock
34,Weak stock,0.16886851568721592,Strong stock
34.1,Strong stock,0.19673328400096607,Strong stock
34.1,Weak stock,0.16958339093251115,Strong stock
34.2,Strong stock,0.19762850271503424,Strong stock
34.2,Weak stock,0.17029956011679384,Strong stock
34.300000000000004,Strong stock,0.19852599589571665,Strong stock
34.300000000000004,Weak stock,0.1710170158745593,Strong stock
34.4,Strong stock,0.19942575985015998,Strong stock
34.4,Weak stock,0.17173575078539255,Strong stock
34.5,Strong stock,0.20032779082752372,Strong stock
34.5,Weak stock,0.1724557573740913,Strong stock
34.6,Strong stock,0.2012320850189086,Strong stock
34.6,Weak stock,0.17317702811079205,Strong stock
34.7,Strong stock,0.20213863855728736,Strong stock
34.7,Weak stock,0.17389955541110033,Strong stock
34.800000000000004,Strong stock,0.20304744751743756,Strong stock
34.800000000000004,Weak stock,0.1746233316362239,Strong stock
34.9,Strong stock,0.2039585079158774,Strong stock
34.9,Weak stock,0.17534834909311037,Strong stock
35,Strong stock,0.20487181571080332,Strong stock
35,Weak stock,0.17607460003458755,Strong stock
35.1,Strong stock,0.20578736680203016,Strong stock
35.1,Weak stock,0.17680207665950817,Strong stock
35.2,Strong stock,0.20670515703093373,Strong stock
35.2,Weak stock,0.17753077111289764,Strong stock
35.300000000000004,Strong stock,0.20762518218039608,Strong stock
35.300000000000004,Weak stock,0.17826067548610594,Strong stock
35.4,Strong stock,0.20854743797475264,Strong stock
35.4,Weak stock,0.17899178181696287,Strong stock
35.5,Strong stock,0.20947192007974286,Strong stock
35.5,Weak stock,0.17972408208993704,Strong stock
35.6,Strong stock,0.2103986241024615,Strong stock
35.6,Weak stock,0.18045756823629827,Strong stock
35.7,Strong stock,0.21132754559131445,Strong stock
35.7,Weak stock,0.18119223213428412,Strong stock
35.800000000000004,Strong stock,0.21225868003597584,Strong stock
35.800000000000004,Weak stock,0.1819280656092697,Strong stock
35.9,Strong stock,0.21319202286734776,Strong stock
35.9,Weak stock,0.18266506043394135,Strong stock
36,Strong stock,0.21412756945752315,Strong stock
36,Weak stock,0.18340320832847404,Strong stock
36.1,Strong stock,0.21506531511975044,Strong stock
36.1,Weak stock,0.18414250096071194,Strong stock
36.2,Strong stock,0.21600525510840105,Strong stock
36.2,Weak stock,0.1848829299463536,Strong stock
36.300000000000004,Strong stock,0.21694738461894006,Strong stock
36.300000000000004,Weak stock,0.1856244868491399,Strong stock
36.4,Strong stock,0.2178916987878982,Strong stock
36.4,Weak stock,0.18636716318104632,Strong stock
36.5,Strong stock,0.21883819269284815,Strong stock
36.5,Weak stock,0.18711095040247858,Strong stock
36.6,Strong stock,0.2197868613523813,Strong stock
36.6,Weak stock,0.18785583992247198,Strong stock
36.7,Strong stock,0.2207376997260894,Strong stock
36.7,Weak stock,0.1886018230988947,Strong stock
36.800000000000004,Strong stock,0.22169070271454722,Strong stock
36.800000000000004,Weak stock,0.1893488912386547,Strong stock
36.9,Strong stock,0.2226458651592987,Strong stock
36.9,Weak stock,0.19009703559790989,Strong stock
37,Strong stock,0.22360318184284556,Strong stock
37,Weak stock,0.1908462473822829,Strong stock
37.1,Strong stock,0.22456264748863847,Strong stock
37.1,Weak stock,0.1915965177470785,Strong stock
37.2,Strong stock,0.22552425676107077,Strong stock
37.2,Weak stock,0.19234783779750564,Strong stock
37.300000000000004,Strong stock,0.2264880042654758,Strong stock
37.300000000000004,Weak stock,0.19310019858890268,Strong stock
37.4,Strong stock,0.22745388454812573,Strong stock
37.4,Weak stock,0.19385359112696635,Strong stock
37.5,Strong stock,0.22842189209623437,Strong stock
37.5,Weak stock,0.194608006367985,Strong stock
37.6,Strong stock,0.22939202133796127,Strong stock
37.6,Weak stock,0.1953634352190744,Strong stock
37.7,Strong stock,0.23036426664242007,Strong stock
37.7,Weak stock,0.19611986853841845,Strong stock
37.800000000000004,Strong stock,0.23133862231968866,Strong stock
37.800000000000004,Weak stock,0.19687729713551283,Strong stock
37.9,Strong stock,0.23231508262082257,Strong stock
37.9,Weak stock,0.1976357117714128,Strong stock
38,Strong stock,0.23329364173787112,Strong stock
38,Weak stock,0.19839510315898423,Strong stock
38.1,Strong stock,0.23427429380389606,Strong stock
38.1,Weak stock,0.19915546196315895,Strong stock
38.2,Strong stock,0.23525703289299355,Strong stock
38.2,Weak stock,0.1999167788011931,Strong stock
38.300000000000004,Strong stock,0.23624185302031858,Strong stock
38.300000000000004,Weak stock,0.20067904424292965,Strong stock
38.400000000000006,Strong stock,0.2372287481421122,Strong stock
38.400000000000006,Weak stock,0.20144224881106454,Strong stock
38.5,Strong stock,0.23821771215573248,Strong stock
38.5,Weak stock,0.2022063829814164,Strong stock
38.6,Strong stock,0.23920873889968622,Strong stock
38.6,Weak stock,0.2029714371831994,Strong stock
38.7,Strong stock,0.2402018221536663,Strong stock
38.7,Weak stock,0.20373740179930125,Strong stock
38.800000000000004,Strong stock,0.24119695563859153,Strong stock
38.800000000000004,Weak stock,0.20450426716656436,Strong stock
38.900000000000006,Strong stock,0.2421941330166463,Strong stock
38.900000000000006,Weak stock,0.20527202357606908,Strong stock
39,Strong stock,0.24319334789132632,Strong stock
39,Weak stock,0.20604066127342202,Strong stock
39.1,Strong stock,0.24419459380748637,Strong stock
39.1,Weak stock,0.2068101704590482,Strong stock
39.2,Strong stock,0.2451978642513905,Strong stock
39.2,Weak stock,0.20758054128848616,Strong stock
39.300000000000004,Strong stock,0.24620315265076614,Strong stock
39.300000000000004,Weak stock,0.208351763872687,Strong stock
39.400000000000006,Strong stock,0.24721045237486022,Strong stock
39.400000000000006,Weak stock,0.20912382827831713,Strong stock
39.5,Strong stock,0.24821975673449892,Strong stock
39.5,Weak stock,0.20989672452806443,Strong stock
39.6,Strong stock,0.24923105898215,Strong stock
39.6,Weak stock,0.21067044260094833,Strong stock
39.7,Strong stock,0.2502443523119885,Strong stock
39.7,Weak stock,0.21144497243263308,Strong stock
39.800000000000004,Strong stock,0.2512596298599647,Strong stock
39.800000000000004,Weak stock,0.21222030391574467,Strong stock
39.900000000000006,Strong stock,0.252276884703876,Strong stock
39.900000000000006,Weak stock,0.212996426900192,Strong stock
40,Strong stock,0.25329610986344103,Strong stock
40,Weak stock,0.21377333119349046,Strong stock
